OID,QID,text
NEWEST_OPT_f949_000A,NEWEST_5d3d_1100,"The Omen"
NEWEST_OPT_6d95_000B,NEWEST_5d3d_1100,Alien
NEWEST_OPT_1f9a_000C,NEWEST_5d3d_1100,Carrie
NEWEST_OPT_17f8_000D,NEWEST_5d3d_1100,"The Thing"
NEWEST_OPT_f0e7_000A,NEWEST_457f_1101,False
NEWEST_OPT_fbb9_000B,NEWEST_457f_1101,True
NEWEST_OPT_57db_000A,NEWEST_aa26_1102,"Vivienne Westwood"
NEWEST_OPT_b885_000B,NEWEST_aa26_1102,"Issey Miyake"
NEWEST_OPT_bdae_000C,NEWEST_aa26_1102,"Stella McCartney"
NEWEST_OPT_bfcb_000D,NEWEST_aa26_1102,"Betsey Johnson"
NEWEST_OPT_88b1_000A,NEWEST_9b30_1103,False
NEWEST_OPT_36c4_000B,NEWEST_9b30_1103,True
NEWEST_OPT_e96d_000A,NEWEST_ee72_1104,"Dolce  Gabbana"
NEWEST_OPT_d9a1_000B,NEWEST_ee72_1104,Gucci
NEWEST_OPT_f02e_000C,NEWEST_ee72_1104,Chanel
NEWEST_OPT_caf0_000D,NEWEST_ee72_1104,"Calvin Klein"
NEWEST_OPT_ac96_000A,NEWEST_5352_1105,True
NEWEST_OPT_066c_000B,NEWEST_5352_1105,False
NEWEST_OPT_973a_000A,NEWEST_95eb_1106,"Vivienne Westwood"
NEWEST_OPT_ab78_000B,NEWEST_95eb_1106,"Coco Chanel"
NEWEST_OPT_a490_000C,NEWEST_95eb_1106,"Donatella Versace"
NEWEST_OPT_5a83_000D,NEWEST_95eb_1106,"Betsey Johnson"
NEWEST_OPT_9129_000A,NEWEST_8286_1107,True
NEWEST_OPT_92d2_000B,NEWEST_8286_1107,False
NEWEST_OPT_e150_000A,NEWEST_9200_1108,"None of these"
NEWEST_OPT_29c6_000B,NEWEST_9200_1108,"Georgiou Armani"
NEWEST_OPT_de69_000C,NEWEST_9200_1108,"Gianni Versace"
NEWEST_OPT_887d_000D,NEWEST_9200_1108,"Valentino Garavani"
NEWEST_OPT_ea28_000A,NEWEST_2a5f_1109,True
NEWEST_OPT_f1ce_000B,NEWEST_2a5f_1109,False
NEWEST_OPT_16b4_000A,NEWEST_d9ad_1110,"All of these"
NEWEST_OPT_c299_000B,NEWEST_d9ad_1110,"Brooke Shields"
NEWEST_OPT_0c7f_000C,NEWEST_d9ad_1110,"Eva Mendes"
NEWEST_OPT_1f33_000D,NEWEST_d9ad_1110,"Scarlett Johansson"
NEWEST_OPT_9d5f_000A,NEWEST_077d_1111,True
NEWEST_OPT_cb28_000B,NEWEST_077d_1111,False
NEWEST_OPT_293c_000A,NEWEST_9e16_1112,1973
NEWEST_OPT_25b6_000B,NEWEST_9e16_1112,1965
NEWEST_OPT_9fb4_000C,NEWEST_9e16_1112,1962
NEWEST_OPT_26d9_000D,NEWEST_9e16_1112,1991
NEWEST_OPT_c164_000A,NEWEST_487a_1113,"Penelope Cruz"
NEWEST_OPT_10d2_000B,NEWEST_487a_1113,"Salma Hayek"
NEWEST_OPT_d24b_000C,NEWEST_487a_1113,"Nancy Wilson"
NEWEST_OPT_e548_000D,NEWEST_487a_1113,"Cameron Diaz"
NEWEST_OPT_edb0_000A,NEWEST_ef77_1114,True
NEWEST_OPT_f58b_000B,NEWEST_ef77_1114,False
NEWEST_OPT_9c93_000A,NEWEST_980c_1115,"Children of the Corn"
NEWEST_OPT_0158_000B,NEWEST_980c_1115,"The Omen"
NEWEST_OPT_06fc_000C,NEWEST_980c_1115,"Amytiille Horror"
NEWEST_OPT_bd01_000D,NEWEST_980c_1115,Scream
NEWEST_OPT_6035_000A,NEWEST_60ac_1116,False
NEWEST_OPT_9cdb_000B,NEWEST_60ac_1116,True
NEWEST_OPT_d64b_000A,NEWEST_f5c3_1117,"The Bachelor"
NEWEST_OPT_bb03_000B,NEWEST_f5c3_1117,12
NEWEST_OPT_54da_000C,NEWEST_f5c3_1117,Idlewild
NEWEST_OPT_5259_000D,NEWEST_f5c3_1117,"Four Brothers"
NEWEST_OPT_30fb_000A,NEWEST_1cfd_1118,True
NEWEST_OPT_610b_000B,NEWEST_1cfd_1118,False
NEWEST_OPT_f74c_000A,NEWEST_0d5b_1119,False
NEWEST_OPT_7fc4_000B,NEWEST_0d5b_1119,True
NEWEST_OPT_d7e9_000A,NEWEST_d4d2_1120,True
NEWEST_OPT_deac_000B,NEWEST_d4d2_1120,False
NEWEST_OPT_2e07_000A,NEWEST_d5a2_1121,False
NEWEST_OPT_c665_000B,NEWEST_d5a2_1121,True
NEWEST_OPT_4fde_000A,NEWEST_c54b_1122,"Beauty and the Beast"
NEWEST_OPT_c533_000B,NEWEST_c54b_1122,"Countess from Hong Kong"
NEWEST_OPT_ce2e_000C,NEWEST_c54b_1122,Millionaire
NEWEST_OPT_01e2_000D,NEWEST_c54b_1122,"Prisoners of Altona"
NEWEST_OPT_7ec4_000A,NEWEST_621b_1123,"He was a film producer."
NEWEST_OPT_df88_000B,NEWEST_621b_1123,"All of these"
NEWEST_OPT_badf_000C,NEWEST_621b_1123,"He was Sophia Lorens husband."
NEWEST_OPT_9f31_000D,NEWEST_621b_1123,"He and Sophia Loren had two sons together."
NEWEST_OPT_38e3_000A,NEWEST_74cc_1124,False
NEWEST_OPT_ebe3_000B,NEWEST_74cc_1124,True
NEWEST_OPT_63e0_000A,NEWEST_86e8_1125,1996
NEWEST_OPT_fe4a_000B,NEWEST_86e8_1125,2007
NEWEST_OPT_e67e_000C,NEWEST_86e8_1125,1976
NEWEST_OPT_206e_000D,NEWEST_86e8_1125,1986
NEWEST_OPT_f231_000A,NEWEST_88b3_1126,"Grammy Award"
NEWEST_OPT_5b30_000B,NEWEST_88b3_1126,"BAFTA Award"
NEWEST_OPT_6703_000C,NEWEST_88b3_1126,"All of these"
NEWEST_OPT_9881_000D,NEWEST_88b3_1126,"Golden Globe Award"
NEWEST_OPT_144c_000A,NEWEST_63fe_1127,English
NEWEST_OPT_4cc2_000B,NEWEST_63fe_1127,French
NEWEST_OPT_1cc0_000C,NEWEST_63fe_1127,Spanish
NEWEST_OPT_52e9_000D,NEWEST_63fe_1127,Italian
NEWEST_OPT_f04c_000A,NEWEST_6fc9_1128,Napoli
NEWEST_OPT_63b0_000B,NEWEST_6fc9_1128,Juventus
NEWEST_OPT_8aba_000C,NEWEST_6fc9_1128,"None of these"
NEWEST_OPT_86b6_000D,NEWEST_6fc9_1128,Milan
NEWEST_OPT_607d_000A,NEWEST_24b7_1129,"St. Sofia Cathedral"
NEWEST_OPT_70b0_000B,NEWEST_24b7_1129,"St. Peter and St. Mary Cathedral"
NEWEST_OPT_47b7_000C,NEWEST_24b7_1129,"None of these"
NEWEST_OPT_d1b9_000D,NEWEST_24b7_1129,"St. Stephen"
NEWEST_OPT_cea1_000A,NEWEST_66d0_1130,"None of these"
NEWEST_OPT_94a1_000B,NEWEST_66d0_1130,"Belvedere Palace"
NEWEST_OPT_57d4_000C,NEWEST_66d0_1130,"Hofburg Imperial Palace"
NEWEST_OPT_9e48_000D,NEWEST_66d0_1130,"Schonbrunn Palace"
NEWEST_OPT_0de6_000A,NEWEST_21cc_1131,False
NEWEST_OPT_9755_000B,NEWEST_21cc_1131,True
NEWEST_OPT_1fe9_000A,NEWEST_ba3e_1132,False
NEWEST_OPT_f254_000B,NEWEST_ba3e_1132,True
NEWEST_OPT_2247_000A,NEWEST_1680_1133,"Wolfgang Amadeus Mozart"
NEWEST_OPT_86a2_000B,NEWEST_1680_1133,"Sigmund Freud"
NEWEST_OPT_4ed0_000C,NEWEST_1680_1133,"Johann Strauss I"
NEWEST_OPT_d7d3_000D,NEWEST_1680_1133,"Maria Theresia"
NEWEST_OPT_3874_000A,NEWEST_d600_1134,False
NEWEST_OPT_6203_000B,NEWEST_d600_1134,True
NEWEST_OPT_6cd5_000A,NEWEST_aec9_1135,True
NEWEST_OPT_d507_000B,NEWEST_aec9_1135,False
NEWEST_OPT_9d2c_000A,NEWEST_6e4f_1136,True
NEWEST_OPT_ebc8_000B,NEWEST_6e4f_1136,False
NEWEST_OPT_dce3_000A,NEWEST_0473_1137,True
NEWEST_OPT_280a_000B,NEWEST_0473_1137,False
NEWEST_OPT_9442_000A,NEWEST_9ec5_1138,True
NEWEST_OPT_af5a_000B,NEWEST_9ec5_1138,False
NEWEST_OPT_3ffa_000A,NEWEST_ad3a_1139,Snowfall
NEWEST_OPT_9ce0_000B,NEWEST_ad3a_1139,Snowfur
NEWEST_OPT_bea3_000C,NEWEST_ad3a_1139,Snowpelt
NEWEST_OPT_942b_000D,NEWEST_ad3a_1139,Snowtail
NEWEST_OPT_e877_000A,NEWEST_997e_1140,Stormtail
NEWEST_OPT_16c4_000B,NEWEST_997e_1140,Thrushpelt
NEWEST_OPT_301c_000C,NEWEST_997e_1140,Sunfall
NEWEST_OPT_c36d_000D,NEWEST_997e_1140,Adderfang
NEWEST_OPT_176c_000A,NEWEST_67b0_1141,"Because those fox-heated Windclan cats had been prey-stealing"
NEWEST_OPT_5fdb_000B,NEWEST_67b0_1141,"Because of Goosefeathers prophecy"
NEWEST_OPT_a78e_000C,NEWEST_67b0_1141,"Because Thunderclan needed more land"
NEWEST_OPT_fe52_000D,NEWEST_67b0_1141,"Because Thunderclan needed herbs"
NEWEST_OPT_a776_000A,NEWEST_02d5_1142,Featherwhisker
NEWEST_OPT_329c_000B,NEWEST_02d5_1142,Pinestar
NEWEST_OPT_59a8_000C,NEWEST_02d5_1142,Goosefeather
NEWEST_OPT_2f6d_000D,NEWEST_02d5_1142,Sunfall
NEWEST_OPT_c132_000A,NEWEST_ae0a_1143,Crookedpaw
NEWEST_OPT_7c9b_000B,NEWEST_ae0a_1143,Brambleberry
NEWEST_OPT_e0e0_000C,NEWEST_ae0a_1143,Ottersplash
NEWEST_OPT_d4c9_000D,NEWEST_ae0a_1143,Oakheart
NEWEST_OPT_2aef_000A,NEWEST_88e6_1144,Ottersplash
NEWEST_OPT_e487_000B,NEWEST_88e6_1144,Oakheart
NEWEST_OPT_a8bb_000C,NEWEST_88e6_1144,Brambleberry
NEWEST_OPT_b782_000D,NEWEST_88e6_1144,Crookedpaw
NEWEST_OPT_8e11_000A,NEWEST_6e0c_1145,Sunfall
NEWEST_OPT_76d3_000B,NEWEST_6e0c_1145,Patchpelt
NEWEST_OPT_7936_000C,NEWEST_6e0c_1145,Thistleclaw
NEWEST_OPT_76d3_000D,NEWEST_6e0c_1145,Sparrowpelt
NEWEST_OPT_3411_000A,NEWEST_43e9_1146,Stormkit
NEWEST_OPT_cada_000B,NEWEST_43e9_1146,Snowkit
NEWEST_OPT_311a_000C,NEWEST_43e9_1146,Moonkit
NEWEST_OPT_b070_000D,NEWEST_43e9_1146,Whitekit
NEWEST_OPT_97d8_000A,NEWEST_69be_1147,"Shadowclan attacks her."
NEWEST_OPT_9914_000B,NEWEST_69be_1147,"She was attacked by a fox."
NEWEST_OPT_6a45_000C,NEWEST_69be_1147,"She falls into a gorge."
NEWEST_OPT_a021_000D,NEWEST_69be_1147,"Shes hit by a monster."
NEWEST_OPT_1563_000A,NEWEST_bace_1148,"She gave them to Oakheart of Riverclan."
NEWEST_OPT_9d46_000B,NEWEST_bace_1148,"A fox stole them."
NEWEST_OPT_4212_000C,NEWEST_bace_1148,"They were killed in the snow."
NEWEST_OPT_f89a_000D,NEWEST_bace_1148,"Riverclan stole them."
NEWEST_OPT_5589_000A,NEWEST_6634_1149,Redtail
NEWEST_OPT_dc51_000B,NEWEST_6634_1149,Whitestorm
NEWEST_OPT_6da0_000C,NEWEST_6634_1149,Patchpelt
NEWEST_OPT_b2f9_000D,NEWEST_6634_1149,Lionheart
NEWEST_OPT_4a76_000A,NEWEST_3252_1150,"Bluestars kits become Warriors (Stonefur and Mistyfoot)."
NEWEST_OPT_3c33_000B,NEWEST_3252_1150,"Spottedpaw becomes Featherwhiskers medicine cat apprentice."
NEWEST_OPT_0027_000C,NEWEST_3252_1150,"Bluestar invites Rusty into Thunderclan, believing he is the fire to save the clan."
NEWEST_OPT_4f61_000D,NEWEST_3252_1150,"Thistleclaw died in a violent battle for his clan."
NEWEST_OPT_9062_000A,NEWEST_4bbc_1151,1892-1984
NEWEST_OPT_8ff7_000B,NEWEST_4bbc_1151,1902-1975
NEWEST_OPT_d0a8_000C,NEWEST_4bbc_1151,1905-1970
NEWEST_OPT_35be_000D,NEWEST_4bbc_1151,1901-1969
NEWEST_OPT_dbcb_000A,NEWEST_fe7a_1152,"Pittsburgh, PA"
NEWEST_OPT_8486_000B,NEWEST_fe7a_1152,"Kansas City, MO"
NEWEST_OPT_8a17_000C,NEWEST_fe7a_1152,"New York, NY"
NEWEST_OPT_8436_000D,NEWEST_fe7a_1152,"Los Angeles, CA"
NEWEST_OPT_2b0d_000A,NEWEST_b0f0_1153,True
NEWEST_OPT_bc93_000B,NEWEST_b0f0_1153,False
NEWEST_OPT_c0aa_000A,NEWEST_1719_1154,"Carole Lombard"
NEWEST_OPT_2f5c_000B,NEWEST_1719_1154,"Myrna Loy"
NEWEST_OPT_2ef9_000C,NEWEST_1719_1154,"Claudette Colbert"
NEWEST_OPT_68f0_000D,NEWEST_1719_1154,"Bette Davis"
NEWEST_OPT_7d9a_000A,NEWEST_179d_1155,"Mike Hammer"
NEWEST_OPT_af59_000B,NEWEST_179d_1155,"Sam Spade"
NEWEST_OPT_a965_000C,NEWEST_179d_1155,"The Thin Man"
NEWEST_OPT_d7d8_000D,NEWEST_179d_1155,"Tony Roma"
NEWEST_OPT_a7ef_000A,NEWEST_0e18_1156,"Philo Vance"
NEWEST_OPT_d40c_000B,NEWEST_0e18_1156,"Nick Charles"
NEWEST_OPT_7f7a_000C,NEWEST_0e18_1156,"Godfrey Smith"
NEWEST_OPT_9350_000D,NEWEST_0e18_1156,"Florenz Ziegfeld"
NEWEST_OPT_92b0_000A,NEWEST_c0f1_1157,"Take One False Step"
NEWEST_OPT_94a4_000B,NEWEST_c0f1_1157,"Mister Roberts"
NEWEST_OPT_ca72_000C,NEWEST_c0f1_1157,Crossroads
NEWEST_OPT_98f0_000D,NEWEST_c0f1_1157,"War and Peace"
NEWEST_OPT_55e3_000A,NEWEST_71ed_1158,True
NEWEST_OPT_5896_000B,NEWEST_71ed_1158,False
NEWEST_OPT_7e60_000A,NEWEST_2484_1159,"Jean Harlow"
NEWEST_OPT_65a8_000B,NEWEST_2484_1159,"Marilyn Monroe"
NEWEST_OPT_2708_000C,NEWEST_2484_1159,"Myrna Loy"
NEWEST_OPT_610a_000D,NEWEST_2484_1159,"Carole Lombard"
NEWEST_OPT_5735_000A,NEWEST_9516_1160,"Sherlock Holmes"
NEWEST_OPT_e77d_000B,NEWEST_9516_1160,"Hercule Poirot"
NEWEST_OPT_adb8_000C,NEWEST_9516_1160,"Miss Marple"
NEWEST_OPT_aef8_000D,NEWEST_9516_1160,"Philip Marlowe"
NEWEST_OPT_0355_000A,NEWEST_f4b2_1161,Lucy
NEWEST_OPT_3ddb_000B,NEWEST_f4b2_1161,Glinda
NEWEST_OPT_28cb_000C,NEWEST_f4b2_1161,Judy
NEWEST_OPT_6e6a_000D,NEWEST_f4b2_1161,Dorothy
NEWEST_OPT_81c9_000A,NEWEST_2336_1162,"Arthur C. Clarke"
NEWEST_OPT_286b_000B,NEWEST_2336_1162,"Isaac Asimov"
NEWEST_OPT_92ff_000C,NEWEST_2336_1162,"Kurt Vonnegut"
NEWEST_OPT_c466_000D,NEWEST_2336_1162,"Catherine Asaro"
NEWEST_OPT_5e37_000A,NEWEST_0238_1163,gem
NEWEST_OPT_b3f4_000B,NEWEST_0238_1163,red
NEWEST_OPT_f463_000C,NEWEST_0238_1163,blood
NEWEST_OPT_521b_000D,NEWEST_0238_1163,precious
NEWEST_OPT_3722_000A,NEWEST_c5e3_1164,chromium
NEWEST_OPT_ee26_000B,NEWEST_c5e3_1164,carbon
NEWEST_OPT_cb86_000C,NEWEST_c5e3_1164,graphite
NEWEST_OPT_5528_000D,NEWEST_c5e3_1164,argon
NEWEST_OPT_af91_000A,NEWEST_d63b_1165,"Scarlett Johansson"
NEWEST_OPT_2412_000B,NEWEST_d63b_1165,"Nicole Kidman"
NEWEST_OPT_9cb6_000C,NEWEST_d63b_1165,"Gwyneth Paltrow"
NEWEST_OPT_ee15_000D,NEWEST_d63b_1165,"Renée Zellweger"
NEWEST_OPT_8339_000A,NEWEST_b019_1166,"Elton John"
NEWEST_OPT_3d0b_000B,NEWEST_b019_1166,"Ray Charles"
NEWEST_OPT_9281_000C,NEWEST_b019_1166,"The Beatles"
NEWEST_OPT_9bf5_000D,NEWEST_b019_1166,"The Rolling Stones"
NEWEST_OPT_5940_000A,NEWEST_c73f_1167,spinel
NEWEST_OPT_e65e_000B,NEWEST_c73f_1167,mica
NEWEST_OPT_3218_000C,NEWEST_c73f_1167,quartz
NEWEST_OPT_ff04_000D,NEWEST_c73f_1167,silicate
NEWEST_OPT_54ed_000A,NEWEST_98f7_1168,25th
NEWEST_OPT_740b_000B,NEWEST_98f7_1168,30th
NEWEST_OPT_b829_000C,NEWEST_98f7_1168,50th
NEWEST_OPT_2ccc_000D,NEWEST_98f7_1168,40th
NEWEST_OPT_1928_000A,NEWEST_4b6b_1169,"a perfume"
NEWEST_OPT_80ec_000B,NEWEST_4b6b_1169,"a programming language"
NEWEST_OPT_763e_000C,NEWEST_4b6b_1169,"an energy drink"
NEWEST_OPT_7c8b_000D,NEWEST_4b6b_1169,"a video game console"
NEWEST_OPT_81fd_000A,NEWEST_8976_1170,False
NEWEST_OPT_4ea2_000B,NEWEST_8976_1170,True
NEWEST_OPT_80b5_000A,NEWEST_88aa_1171,Tudors
NEWEST_OPT_8b92_000B,NEWEST_88aa_1171,Merovingians
NEWEST_OPT_c376_000C,NEWEST_88aa_1171,Stewarts
NEWEST_OPT_093d_000D,NEWEST_88aa_1171,"All of these"
NEWEST_OPT_0281_000A,NEWEST_ceb7_1172,"Sea monster"
NEWEST_OPT_8e77_000B,NEWEST_ceb7_1172,"Both of these"
NEWEST_OPT_2e40_000C,NEWEST_ceb7_1172,"None of these"
NEWEST_OPT_8d50_000D,NEWEST_ceb7_1172,"King Klodion"
NEWEST_OPT_5c69_000A,NEWEST_b9b4_1173,Lorraine
NEWEST_OPT_d9d6_000B,NEWEST_b9b4_1173,"All of these"
NEWEST_OPT_5069_000C,NEWEST_b9b4_1173,"Knights Templar"
NEWEST_OPT_41a4_000D,NEWEST_b9b4_1173,"Monks of the Brotherhood of Zion"
NEWEST_OPT_92e2_000A,NEWEST_9760_1174,False
NEWEST_OPT_3fc7_000B,NEWEST_9760_1174,True
NEWEST_OPT_5224_000A,NEWEST_8602_1175,"The Lost Symbol"
NEWEST_OPT_23fd_000B,NEWEST_8602_1175,"The Da Vinci Code"
NEWEST_OPT_9ba2_000C,NEWEST_8602_1175,"Deception Point"
NEWEST_OPT_2709_000D,NEWEST_8602_1175,"Angels  Demons"
NEWEST_OPT_7a79_000A,NEWEST_8c42_1176,"Their special birth sign"
NEWEST_OPT_60f0_000B,NEWEST_8c42_1176,"All of these"
NEWEST_OPT_3525_000C,NEWEST_8c42_1176,"Their magic abilities"
NEWEST_OPT_6cbc_000D,NEWEST_8c42_1176,"Their hair"
NEWEST_OPT_cb97_000A,NEWEST_66f6_1177,True
NEWEST_OPT_c8ad_000B,NEWEST_66f6_1177,False
NEWEST_OPT_f34d_000A,NEWEST_4e37_1178,"King of all the Franks (629–634)"
NEWEST_OPT_7053_000B,NEWEST_4e37_1178,"King of Neustria and Burgundy (629–639)"
NEWEST_OPT_92e7_000C,NEWEST_4e37_1178,"King of Austrasia (623–634)"
NEWEST_OPT_b81a_000D,NEWEST_4e37_1178,"All of these"
NEWEST_OPT_f3c4_000A,NEWEST_0543_1179,True
NEWEST_OPT_2f3a_000B,NEWEST_0543_1179,False
NEWEST_OPT_48d9_000A,NEWEST_b269_1180,Sarah
NEWEST_OPT_0f10_000B,NEWEST_b269_1180,Hillary
NEWEST_OPT_b6f5_000C,NEWEST_b269_1180,Charlotte
NEWEST_OPT_0058_000D,NEWEST_b269_1180,Eugenia
NEWEST_OPT_9004_000A,NEWEST_f84f_1181,Pascagoula
NEWEST_OPT_f86e_000B,NEWEST_f84f_1181,"Yule May"
NEWEST_OPT_d935_000C,NEWEST_f84f_1181,Minny
NEWEST_OPT_0435_000D,NEWEST_f84f_1181,Aibilene
NEWEST_OPT_094e_000A,NEWEST_dd62_1182,"Miss Manners"
NEWEST_OPT_efb6_000B,NEWEST_dd62_1182,"Miss Myrna"
NEWEST_OPT_2dbc_000C,NEWEST_dd62_1182,"Miss Myra"
NEWEST_OPT_32b2_000D,NEWEST_dd62_1182,"Miss Maylene"
NEWEST_OPT_2572_000A,NEWEST_bc5b_1183,"Mississippi State"
NEWEST_OPT_e100_000B,NEWEST_bc5b_1183,Sewanee
NEWEST_OPT_f0d0_000C,NEWEST_bc5b_1183,"Mississippi Womens College"
NEWEST_OPT_2478_000D,NEWEST_bc5b_1183,"Ole Miss"
NEWEST_OPT_bf8c_000A,NEWEST_a5d9_1184,Oxford
NEWEST_OPT_ca7c_000B,NEWEST_a5d9_1184,Opp
NEWEST_OPT_261b_000C,NEWEST_a5d9_1184,"Sugar Ditch"
NEWEST_OPT_de08_000D,NEWEST_a5d9_1184,Langdale
NEWEST_OPT_9837_000A,NEWEST_ebd9_1185,"Constantine - Miss Walters"
NEWEST_OPT_2a99_000B,NEWEST_ebd9_1185,"Aibilene - Miss Leefolt"
NEWEST_OPT_cf5c_000C,NEWEST_ebd9_1185,"Yule May - Miss Hilly"
NEWEST_OPT_674f_000D,NEWEST_ebd9_1185,"Minny - Miss Celia"
NEWEST_OPT_f069_000A,NEWEST_ac1b_1186,"Two-Slice Hilly"
NEWEST_OPT_91bd_000B,NEWEST_ac1b_1186,"Two-Step Hilly"
NEWEST_OPT_4a3a_000C,NEWEST_ac1b_1186,"Two-Bit Hilly"
NEWEST_OPT_7368_000D,NEWEST_ac1b_1186,"Two-Timing Hilly"
NEWEST_OPT_53b1_000A,NEWEST_d1b8_1187,Leroy
NEWEST_OPT_25d1_000B,NEWEST_d1b8_1187,Treelore
NEWEST_OPT_e4ef_000C,NEWEST_d1b8_1187,Henry
NEWEST_OPT_7767_000D,NEWEST_d1b8_1187,Jameso
NEWEST_OPT_cce2_000A,NEWEST_c612_1188,"the Mean and Nasty"
NEWEST_OPT_406f_000B,NEWEST_c612_1188,"the Wicked Evil"
NEWEST_OPT_31b0_000C,NEWEST_c612_1188,"the Terrible Awful"
NEWEST_OPT_3c3e_000D,NEWEST_c612_1188,"the I-done-it-now"
NEWEST_OPT_f959_000A,NEWEST_cf57_1189,"the Electromatic"
NEWEST_OPT_ab06_000B,NEWEST_cf57_1189,"the Relaxer"
NEWEST_OPT_5b75_000C,NEWEST_cf57_1189,"the Beauty Machine"
NEWEST_OPT_f4a9_000D,NEWEST_cf57_1189,"the Shinolater"
NEWEST_OPT_5863_000A,NEWEST_61a7_1190,cookbooks
NEWEST_OPT_8785_000B,NEWEST_61a7_1190,toilets
NEWEST_OPT_f041_000C,NEWEST_61a7_1190,kudzu
NEWEST_OPT_a184_000D,NEWEST_61a7_1190,crosses
NEWEST_OPT_baf8_000A,NEWEST_f307_1191,"John Lewis"
NEWEST_OPT_b5e7_000B,NEWEST_f307_1191,"Medgar Evers"
NEWEST_OPT_1db8_000C,NEWEST_f307_1191,"Martin Luther King, Jr."
NEWEST_OPT_c49b_000D,NEWEST_f307_1191,"Malcolm X"
NEWEST_OPT_11a2_000A,NEWEST_1c2e_1192,"She falls off the stage."
NEWEST_OPT_8d0d_000B,NEWEST_1c2e_1192,"She has a wardrobe malfunction."
NEWEST_OPT_7cc3_000C,NEWEST_1c2e_1192,"She invites a maid to sit with her."
NEWEST_OPT_d258_000D,NEWEST_1c2e_1192,"She throws up."
NEWEST_OPT_3915_000A,NEWEST_d76a_1193,"a sterling silver fork"
NEWEST_OPT_b57e_000B,NEWEST_d76a_1193,$20
NEWEST_OPT_73eb_000C,NEWEST_d76a_1193,"a ruby ring"
NEWEST_OPT_30b1_000D,NEWEST_d76a_1193,"a garnet ring"
NEWEST_OPT_806c_000A,NEWEST_a9bf_1194,"Yule May is released from prison."
NEWEST_OPT_ef43_000B,NEWEST_a9bf_1194,"Aibilene is fired by Miss Leefolt."
NEWEST_OPT_8973_000C,NEWEST_a9bf_1194,"Skeeter is offered a job in New York."
NEWEST_OPT_69af_000D,NEWEST_a9bf_1194,"Minny has a job for life with Celia and Johnny Foote."
NEWEST_OPT_e8d6_000A,NEWEST_4578_1195,True
NEWEST_OPT_27b3_000B,NEWEST_4578_1195,False
NEWEST_OPT_668a_000A,NEWEST_e674_1196,False
NEWEST_OPT_0dfe_000B,NEWEST_e674_1196,True
NEWEST_OPT_8e63_000A,NEWEST_df72_1197,False
NEWEST_OPT_0e0f_000B,NEWEST_df72_1197,True
NEWEST_OPT_448f_000A,NEWEST_96dc_1198,"Lungtok Gyatso"
NEWEST_OPT_8d95_000B,NEWEST_96dc_1198,"Sonam Gyatso"
NEWEST_OPT_1221_000C,NEWEST_96dc_1198,"Gendun Drup"
NEWEST_OPT_4679_000D,NEWEST_96dc_1198,"Khendrup Gyatso"
NEWEST_OPT_67ed_000A,NEWEST_dca6_1199,"his treatment of Dorje Shugden followers"
NEWEST_OPT_9118_000B,NEWEST_dca6_1199,"his ties to India"
NEWEST_OPT_0fb5_000C,NEWEST_dca6_1199,"All of these"
NEWEST_OPT_ff69_000D,NEWEST_dca6_1199,"his relationship with the CIA"
NEWEST_OPT_b8db_000A,NEWEST_ecb8_1200,True
NEWEST_OPT_5989_000B,NEWEST_ecb8_1200,False
NEWEST_OPT_3455_000A,NEWEST_4513_1201,"The fifth"
NEWEST_OPT_4063_000B,NEWEST_4513_1201,"The eighth"
NEWEST_OPT_b9fb_000C,NEWEST_4513_1201,"The tenth"
NEWEST_OPT_6a76_000D,NEWEST_4513_1201,"The second"
NEWEST_OPT_7f41_000A,NEWEST_f737_1202,True
NEWEST_OPT_19d0_000B,NEWEST_f737_1202,False
NEWEST_OPT_589c_000A,NEWEST_174f_1203,False
NEWEST_OPT_01d2_000B,NEWEST_174f_1203,True
NEWEST_OPT_b32c_000A,NEWEST_cdb0_1204,"in Chamdo"
NEWEST_OPT_877e_000B,NEWEST_cdb0_1204,"in India"
NEWEST_OPT_8647_000C,NEWEST_cdb0_1204,"in Lhassa"
NEWEST_OPT_5248_000D,NEWEST_cdb0_1204,"None of these"
NEWEST_OPT_4ebb_000A,NEWEST_c0c9_1205,"Stephen King"
NEWEST_OPT_26ed_000B,NEWEST_c0c9_1205,"Peter Straub"
NEWEST_OPT_b94f_000C,NEWEST_c0c9_1205,"John Connolly"
NEWEST_OPT_a34a_000D,NEWEST_c0c9_1205,"Charlaine Harris"
NEWEST_OPT_9cd9_000A,NEWEST_f367_1206,"Joyce Carol Oates"
NEWEST_OPT_1a70_000B,NEWEST_f367_1206,"Carol OConnell"
NEWEST_OPT_17a7_000C,NEWEST_f367_1206,"Nora Roberts"
NEWEST_OPT_4fd2_000D,NEWEST_f367_1206,"Alex Kava"
NEWEST_OPT_48ed_000A,NEWEST_7d40_1207,"Tess Gerritsen"
NEWEST_OPT_c86e_000B,NEWEST_7d40_1207,"Lisa Gardner"
NEWEST_OPT_9da7_000C,NEWEST_7d40_1207,"Donald Trump"
NEWEST_OPT_c92e_000D,NEWEST_7d40_1207,"Kathy Reichs"
NEWEST_OPT_ef18_000A,NEWEST_ab54_1208,"Fannie Flagg"
NEWEST_OPT_639b_000B,NEWEST_ab54_1208,"Jane Haddam"
NEWEST_OPT_7b82_000C,NEWEST_ab54_1208,"Diane Mott Davidson"
