OID,QID,text
KIDS_OPT_8827_000B,KIDS_b788_0219,True
KIDS_OPT_ebf5_000A,KIDS_628e_0220,blue
KIDS_OPT_87d5_000B,KIDS_628e_0220,right
KIDS_OPT_b9d1_000C,KIDS_628e_0220,maybe
KIDS_OPT_65cc_000D,KIDS_628e_0220,farm
KIDS_OPT_a92a_000A,KIDS_45fa_0221,missing
KIDS_OPT_2b92_000B,KIDS_45fa_0221,sad
KIDS_OPT_9585_000C,KIDS_45fa_0221,purple
KIDS_OPT_4ec5_000D,KIDS_45fa_0221,mad
KIDS_OPT_ebec_000A,KIDS_7777_0222,small
KIDS_OPT_a933_000B,KIDS_7777_0222,little
KIDS_OPT_991f_000C,KIDS_7777_0222,huge
KIDS_OPT_0317_000D,KIDS_7777_0222,miniscule
KIDS_OPT_eac4_000A,KIDS_8fd1_0223,True
KIDS_OPT_99e0_000B,KIDS_8fd1_0223,False
KIDS_OPT_7b03_000A,KIDS_ab61_0224,True
KIDS_OPT_9dbc_000B,KIDS_ab61_0224,False
KIDS_OPT_03a7_000A,KIDS_2e14_0225,top
KIDS_OPT_a3b6_000B,KIDS_2e14_0225,beside
KIDS_OPT_039f_000C,KIDS_2e14_0225,below
KIDS_OPT_999f_000D,KIDS_2e14_0225,green
KIDS_OPT_3eaa_000A,KIDS_f70f_0226,"Abbie, Harry"
KIDS_OPT_5ed3_000B,KIDS_f70f_0226,"Liiy, Harry"
KIDS_OPT_d1fe_000C,KIDS_f70f_0226,"Lilly, James"
KIDS_OPT_4e3f_000D,KIDS_f70f_0226,"Abbie, James"
KIDS_OPT_7286_000A,KIDS_c87b_0227,Dudley
KIDS_OPT_55ef_000B,KIDS_c87b_0227,Ron
KIDS_OPT_79a5_000C,KIDS_c87b_0227,George
KIDS_OPT_18be_000D,KIDS_c87b_0227,Fred
KIDS_OPT_82d0_000A,KIDS_8a46_0228,"Sirius, Remus"
KIDS_OPT_4232_000B,KIDS_8a46_0228,"Malfoy, Neville"
KIDS_OPT_3412_000C,KIDS_8a46_0228,"Dumbledore, Snape"
KIDS_OPT_d4a9_000D,KIDS_8a46_0228,"Malfoy, Snape"
KIDS_OPT_68eb_000A,KIDS_9ba0_0229,False
KIDS_OPT_5d47_000B,KIDS_9ba0_0229,True
KIDS_OPT_6443_000A,KIDS_4085_0230,Yes
KIDS_OPT_11bb_000B,KIDS_4085_0230,No
KIDS_OPT_5c49_000A,KIDS_58b1_0231,"Albus Dumbledoor"
KIDS_OPT_4ec9_000B,KIDS_58b1_0231,"Fred Weasley"
KIDS_OPT_ef03_000C,KIDS_58b1_0231,"Serverus Snape"
KIDS_OPT_3b6c_000D,KIDS_58b1_0231,"Horace Slughorn"
KIDS_OPT_08ad_000A,KIDS_4e99_0232,True
KIDS_OPT_b901_000B,KIDS_4e99_0232,False
KIDS_OPT_9086_000A,KIDS_52c9_0233,True
KIDS_OPT_f2cc_000B,KIDS_52c9_0233,False
KIDS_OPT_6a04_000A,KIDS_7cdf_0234,"Madame Maxime"
KIDS_OPT_16b1_000B,KIDS_7cdf_0234,"Mr. Crouch"
KIDS_OPT_8854_000C,KIDS_7cdf_0234,"Ludo Bagman"
KIDS_OPT_6bae_000D,KIDS_7cdf_0234,"Rita Skeeter"
KIDS_OPT_6972_000A,KIDS_e27e_0235,"Tom Voldemort Riddle"
KIDS_OPT_3a83_000B,KIDS_e27e_0235,"Tom Marvolo Riddle"
KIDS_OPT_e055_000C,KIDS_e27e_0235,"Tom Marvolo Gaunt"
KIDS_OPT_d1f4_000D,KIDS_e27e_0235,"Voldemort Tom Riddle"
KIDS_OPT_c750_000A,KIDS_b215_0236,Europe
KIDS_OPT_ae75_000B,KIDS_b215_0236,"South America"
KIDS_OPT_798a_000C,KIDS_b215_0236,"North America"
KIDS_OPT_e522_000D,KIDS_b215_0236,Africa
KIDS_OPT_1821_000A,KIDS_8644_0237,Indian
KIDS_OPT_8284_000B,KIDS_8644_0237,Atlantic
KIDS_OPT_8d64_000C,KIDS_8644_0237,Arctic
KIDS_OPT_247b_000D,KIDS_8644_0237,Pacific
KIDS_OPT_b68e_000A,KIDS_7bda_0238,"A griffon"
KIDS_OPT_68b1_000B,KIDS_7bda_0238,"A giant spider"
KIDS_OPT_1184_000C,KIDS_7bda_0238,"A basilisk"
KIDS_OPT_bdbe_000D,KIDS_7bda_0238,"Crumple Horned Snorkak"
KIDS_OPT_2f96_000A,KIDS_0b94_0239,"A pink umbrella"
KIDS_OPT_bddc_000B,KIDS_0b94_0239,"A cane"
KIDS_OPT_262a_000C,KIDS_0b94_0239,"A tree branch"
KIDS_OPT_ee21_000D,KIDS_0b94_0239,"A walking stick"
KIDS_OPT_dd2a_000A,KIDS_5503_0240,"A three-headed dog"
KIDS_OPT_e285_000B,KIDS_5503_0240,"A giant Spider"
KIDS_OPT_8bab_000C,KIDS_5503_0240,"A hippogriff"
KIDS_OPT_8df8_000D,KIDS_5503_0240,"A dragon"
KIDS_OPT_acea_000A,KIDS_620c_0241,"A Carpet"
KIDS_OPT_85a0_000B,KIDS_620c_0241,"A motorcycle"
KIDS_OPT_91a4_000C,KIDS_620c_0241,"A ship"
KIDS_OPT_8efa_000D,KIDS_620c_0241,"A broom"
KIDS_OPT_ecba_000A,KIDS_3568_0242,False
KIDS_OPT_d1d5_000B,KIDS_3568_0242,True
KIDS_OPT_14a1_000A,KIDS_488c_0243,Malfoy
KIDS_OPT_f794_000B,KIDS_488c_0243,Hagrid
KIDS_OPT_7d8b_000C,KIDS_488c_0243,Dudley
KIDS_OPT_20f5_000D,KIDS_488c_0243,Ronald
KIDS_OPT_0d22_000A,KIDS_77f8_0244,Pearl
KIDS_OPT_aca9_000B,KIDS_77f8_0244,Hermione
KIDS_OPT_ef25_000C,KIDS_77f8_0244,Lily
KIDS_OPT_5fad_000D,KIDS_77f8_0244,Angel
KIDS_OPT_e5e7_000A,KIDS_01e5_0245,True
KIDS_OPT_3bb5_000B,KIDS_01e5_0245,False
KIDS_OPT_3677_000A,KIDS_e28e_0246,True
KIDS_OPT_131e_000B,KIDS_e28e_0246,False
KIDS_OPT_b321_000A,KIDS_b85c_0247,Hermione
KIDS_OPT_6459_000B,KIDS_b85c_0247,Ginny
KIDS_OPT_f354_000C,KIDS_b85c_0247,Penelope
KIDS_OPT_0611_000D,KIDS_b85c_0247,Petunia
KIDS_OPT_d238_000A,KIDS_020a_0248,"Professor Sprout"
KIDS_OPT_5455_000B,KIDS_020a_0248,"Professor Snape"
KIDS_OPT_613e_000C,KIDS_020a_0248,"Professor Dumbledore"
KIDS_OPT_de85_000D,KIDS_020a_0248,"Professor McGonagall"
KIDS_OPT_166a_000A,KIDS_4827_0249,Slytherin
KIDS_OPT_5cc9_000B,KIDS_4827_0249,Gryffindor
KIDS_OPT_647b_000C,KIDS_4827_0249,Ravenclaw
KIDS_OPT_c2f3_000D,KIDS_4827_0249,Hufflepuffs
KIDS_OPT_7834_000A,KIDS_3808_0250,"Mary and Maria"
KIDS_OPT_433e_000B,KIDS_3808_0250,"Al and Ron"
KIDS_OPT_762a_000C,KIDS_3808_0250,"Fred and George"
KIDS_OPT_d0ea_000D,KIDS_3808_0250,"Arthur and Artlene"
KIDS_OPT_b9d0_000A,KIDS_2bce_0251,False
KIDS_OPT_8471_000B,KIDS_2bce_0251,True
KIDS_OPT_0dcf_000A,KIDS_d64e_0252,Norbert
KIDS_OPT_d97f_000B,KIDS_d64e_0252,Buckbeak
KIDS_OPT_3e86_000C,KIDS_d64e_0252,Twinky
KIDS_OPT_3738_000D,KIDS_d64e_0252,Aragon
KIDS_OPT_9cdc_000A,KIDS_d815_0253,"Judy Blum"
KIDS_OPT_91b8_000B,KIDS_d815_0253,"J. K. Rowling"
KIDS_OPT_9e2b_000C,KIDS_d815_0253,"E. B. White"
KIDS_OPT_a4dd_000D,KIDS_d815_0253,"J. R. Rowling"
KIDS_OPT_8244_000A,KIDS_82cf_0254,"A dog"
KIDS_OPT_aa2b_000B,KIDS_82cf_0254,"A snake"
KIDS_OPT_4933_000C,KIDS_82cf_0254,"A bird"
KIDS_OPT_3e1f_000D,KIDS_82cf_0254,"A cat"
KIDS_OPT_2a72_000A,KIDS_9c94_0255,"Professor Lupin"
KIDS_OPT_cb25_000B,KIDS_9c94_0255,"Professor Moody"
KIDS_OPT_8cfa_000C,KIDS_9c94_0255,"Professor Binns"
KIDS_OPT_52bb_000D,KIDS_9c94_0255,"Professor Dumbledore"
KIDS_OPT_362e_000A,KIDS_fc4d_0256,"A way to become invisible"
KIDS_OPT_2eab_000B,KIDS_fc4d_0256,"How to get rid of a boggart"
KIDS_OPT_427d_000C,KIDS_fc4d_0256,"How to sleep without any dreams"
KIDS_OPT_fd0e_000D,KIDS_fc4d_0256,"The Patronus Charm"
KIDS_OPT_1b29_000A,KIDS_947f_0257,"He uses the marauders invisible cloak."
KIDS_OPT_535a_000B,KIDS_947f_0257,"None of these"
KIDS_OPT_b81e_000C,KIDS_947f_0257,"He uses only the marauders map."
KIDS_OPT_813f_000D,KIDS_947f_0257,"He uses the marauders map and his invisibility cloak."
KIDS_OPT_4171_000A,KIDS_2d01_0258,Werewolves
KIDS_OPT_9dac_000B,KIDS_2d01_0258,Hippogriffs
KIDS_OPT_080b_000C,KIDS_2d01_0258,Mermaids
KIDS_OPT_8fb0_000D,KIDS_2d01_0258,Boggarts
KIDS_OPT_6668_000A,KIDS_4d24_0259,"Time Turner"
KIDS_OPT_08cf_000B,KIDS_4d24_0259,Hourglass
KIDS_OPT_e7d5_000C,KIDS_4d24_0259,"Changer of Time"
KIDS_OPT_93cb_000D,KIDS_4d24_0259,"Time Stopper"
KIDS_OPT_2f88_000A,KIDS_cb45_0260,Yes
KIDS_OPT_efa9_000B,KIDS_cb45_0260,No
KIDS_OPT_ff49_000A,KIDS_2243_0261,"the Queen"
KIDS_OPT_8129_000B,KIDS_2243_0261,"the King"
KIDS_OPT_3455_000C,KIDS_2243_0261,"the Princes sister"
KIDS_OPT_b0c8_000D,KIDS_2243_0261,"the Prince"
KIDS_OPT_e4ee_000A,KIDS_f7f2_0262,"their father"
KIDS_OPT_5d4d_000B,KIDS_f7f2_0262,"the with"
KIDS_OPT_5401_000C,KIDS_f7f2_0262,"their stepfather"
KIDS_OPT_6aa0_000D,KIDS_f7f2_0262,"their mother"
KIDS_OPT_ceb5_000A,KIDS_c059_0263,"The Snow Queen"
KIDS_OPT_9b6e_000B,KIDS_c059_0263,"All of these"
KIDS_OPT_4b64_000C,KIDS_c059_0263,"The Little Match Girl"
KIDS_OPT_b2fc_000D,KIDS_c059_0263,"The Little Mermaid"
KIDS_OPT_fa7a_000A,KIDS_68c3_0264,"Beauty and the Beast"
KIDS_OPT_9718_000B,KIDS_68c3_0264,"King Thrushbeard"
KIDS_OPT_de1e_000C,KIDS_68c3_0264,Rumpelstiltskin
KIDS_OPT_9b02_000D,KIDS_68c3_0264,Bluebeard
KIDS_OPT_820e_000A,KIDS_3ff5_0265,"a pig"
KIDS_OPT_13c3_000B,KIDS_3ff5_0265,"a rooster"
KIDS_OPT_ff67_000C,KIDS_3ff5_0265,"a cat"
KIDS_OPT_9291_000D,KIDS_3ff5_0265,"a donkey"
KIDS_OPT_844a_000A,KIDS_a858_0266,"Aladdin - a lamp"
KIDS_OPT_dd23_000B,KIDS_a858_0266,"The Little Mermaid - a key with drops of blood on it"
KIDS_OPT_2881_000C,KIDS_a858_0266,"Snow White  - a mirror"
KIDS_OPT_221f_000D,KIDS_a858_0266,"The Wild Swans - nettle shirts"
KIDS_OPT_244c_000A,KIDS_6e5e_0267,Rapunzel
KIDS_OPT_78ce_000B,KIDS_6e5e_0267,"Sleeping Beauty"
KIDS_OPT_9845_000C,KIDS_6e5e_0267,"The Emperors New Clothes"
KIDS_OPT_f4f3_000D,KIDS_6e5e_0267,"The Wolf and the Seven Young Kids"
KIDS_OPT_47f9_000A,KIDS_b05d_0268,"because she picked up a flower from the Beasts garden"
KIDS_OPT_e3c5_000B,KIDS_b05d_0268,"because her sisters have stolen an enchanted mirror and a ring from the Beast"
KIDS_OPT_cbcc_000C,KIDS_b05d_0268,"because her father picked up a flower from the Beasts garden"
KIDS_OPT_7520_000D,KIDS_b05d_0268,"because her sisters have stolen jewelry from the Beast"
KIDS_OPT_f058_000A,KIDS_cc4a_0269,"The Princess is named Aurora, the Prince is anonymous."
KIDS_OPT_e141_000B,KIDS_cc4a_0269,"Briar-Rose and Stefan"
KIDS_OPT_257c_000C,KIDS_cc4a_0269,"Aurora and Philip"
KIDS_OPT_0367_000D,KIDS_cc4a_0269,"They are anonymous."
KIDS_OPT_050f_000A,KIDS_f486_0270,"Tom Thumb"
KIDS_OPT_d7ee_000B,KIDS_f486_0270,"The Steadfast Tin Soldier"
KIDS_OPT_471b_000C,KIDS_f486_0270,"Hop o My Thumb"
KIDS_OPT_0c4a_000D,KIDS_f486_0270,Thumbelina
KIDS_OPT_8b96_000A,KIDS_71fe_0271,20
KIDS_OPT_97e7_000B,KIDS_71fe_0271,17
KIDS_OPT_5fb5_000C,KIDS_71fe_0271,19
KIDS_OPT_c585_000D,KIDS_71fe_0271,16
KIDS_OPT_1788_000A,KIDS_08ce_0272,8
KIDS_OPT_7a72_000B,KIDS_08ce_0272,2
KIDS_OPT_62d3_000C,KIDS_08ce_0272,6
KIDS_OPT_49e5_000D,KIDS_08ce_0272,4
KIDS_OPT_6016_000A,KIDS_f9ed_0273,True
KIDS_OPT_7dc5_000B,KIDS_f9ed_0273,False
KIDS_OPT_3143_000A,KIDS_1cbf_0274,5
KIDS_OPT_5e02_000B,KIDS_1cbf_0274,0
KIDS_OPT_ed8a_000C,KIDS_1cbf_0274,10
KIDS_OPT_1108_000D,KIDS_1cbf_0274,2
KIDS_OPT_20c4_000A,KIDS_c18d_0275,False
KIDS_OPT_596b_000B,KIDS_c18d_0275,True
KIDS_OPT_b984_000A,KIDS_c17c_0276,10
KIDS_OPT_f3ae_000B,KIDS_c17c_0276,11
KIDS_OPT_8900_000C,KIDS_c17c_0276,12
KIDS_OPT_7d8d_000D,KIDS_c17c_0276,13
KIDS_OPT_c590_000A,KIDS_7aea_0277,No
KIDS_OPT_83ee_000B,KIDS_7aea_0277,Yes
KIDS_OPT_380b_000A,KIDS_6271_0278,37
KIDS_OPT_f43c_000B,KIDS_6271_0278,27
KIDS_OPT_c3a4_000C,KIDS_6271_0278,207
KIDS_OPT_751b_000D,KIDS_6271_0278,17
KIDS_OPT_0beb_000A,KIDS_b66f_0279,16
KIDS_OPT_70b4_000B,KIDS_b66f_0279,17
KIDS_OPT_ab6a_000C,KIDS_b66f_0279,15
KIDS_OPT_08b2_000D,KIDS_b66f_0279,14
KIDS_OPT_a2ed_000A,KIDS_64b9_0280,4
KIDS_OPT_aff0_000B,KIDS_64b9_0280,5
KIDS_OPT_26b9_000C,KIDS_64b9_0280,7
KIDS_OPT_3af9_000D,KIDS_64b9_0280,6
KIDS_OPT_a14b_000A,KIDS_8077_0281,"Jamestown in present day Virginia"
KIDS_OPT_5313_000B,KIDS_8077_0281,"Boston in present day Massachusetts"
KIDS_OPT_14f7_000C,KIDS_8077_0281,"Providence in what is present day Rhode Island"
KIDS_OPT_3640_000D,KIDS_8077_0281,"Charlestown in present day South Carolina"
KIDS_OPT_5d53_000A,KIDS_afdb_0282,Holland
KIDS_OPT_96ed_000B,KIDS_afdb_0282,France
KIDS_OPT_018c_000C,KIDS_afdb_0282,Germany
KIDS_OPT_365c_000D,KIDS_afdb_0282,Spain
KIDS_OPT_f1ec_000A,KIDS_8244_0283,"whether the English Parliament or colonial assemblies would control taxes in the colonies"
KIDS_OPT_3def_000B,KIDS_8244_0283,"religious differences between American colonists and Britain"
KIDS_OPT_4e8d_000C,KIDS_8244_0283,"restrictions on the number of English persons who could move to the English colonies"
KIDS_OPT_c603_000D,KIDS_8244_0283,"disagreements between Parliament and the colonies over relations with the Native Americans (Indians)"
KIDS_OPT_cb2e_000A,KIDS_a6be_0284,"all of these"
KIDS_OPT_2654_000B,KIDS_a6be_0284,"He was the first president of the United States."
KIDS_OPT_b2a3_000C,KIDS_a6be_0284,"He was a successful Virginia plantation owner."
KIDS_OPT_a534_000D,KIDS_a6be_0284,"He was commander of the American Continental Army during the Revolutionary War."
KIDS_OPT_3860_000A,KIDS_ba69_0285,Yorktown
KIDS_OPT_2bb4_000B,KIDS_ba69_0285,Lexington
KIDS_OPT_3410_000C,KIDS_ba69_0285,Boston
KIDS_OPT_45a9_000D,KIDS_ba69_0285,Saratoga
KIDS_OPT_cf31_000A,KIDS_bc56_0286,"James Polk"
KIDS_OPT_a8a3_000B,KIDS_bc56_0286,"Andrew Jackson"
KIDS_OPT_7c33_000C,KIDS_bc56_0286,"Thomas Jefferson"
KIDS_OPT_be57_000D,KIDS_bc56_0286,"John Adams"
KIDS_OPT_4590_000A,KIDS_3065_0287,Oregon
KIDS_OPT_a8a8_000B,KIDS_3065_0287,Arizona
KIDS_OPT_bc83_000C,KIDS_3065_0287,California
KIDS_OPT_1c2b_000D,KIDS_3065_0287,Nevada
KIDS_OPT_4294_000A,KIDS_5278_0288,slavery
KIDS_OPT_21d7_000B,KIDS_5278_0288,"status of new western territories"
KIDS_OPT_f2cc_000C,KIDS_5278_0288,"states rights"
KIDS_OPT_9244_000D,KIDS_5278_0288,tariffs
KIDS_OPT_c205_000A,KIDS_facf_0289,Gettysburg
KIDS_OPT_f265_000B,KIDS_facf_0289,Shiloh
KIDS_OPT_9b1b_000C,KIDS_facf_0289,"Second Bull Run"
KIDS_OPT_538a_000D,KIDS_facf_0289,Antietam
KIDS_OPT_47d5_000A,KIDS_8815_0290,"Blacks in the southern states were integrated into the southern population with very little conflict or discrimination."
KIDS_OPT_3fbc_000B,KIDS_8815_0290,"Native Americans (Indians) were generally treated fairly and territorial disputes were settled."
KIDS_OPT_6a0e_000C,KIDS_8815_0290,"US industrialization advanced rapidly."
KIDS_OPT_1625_000D,KIDS_8815_0290,"Laws were passed that greatly restricted European immigration into the US."
KIDS_OPT_7ec1_000A,KIDS_0ded_0291,"German submarines began sinking US ships in 1917."
KIDS_OPT_76e4_000B,KIDS_0ded_0291,"The US had strong cultural and commercial ties with Britain and France."
KIDS_OPT_21c1_000C,KIDS_0ded_0291,"France and Britain were democratic and Germany was not."
KIDS_OPT_22f1_000D,KIDS_0ded_0291,"President Wilson wanted to destroy communism."
KIDS_OPT_5132_000A,KIDS_0229_0292,"US joining any international organization"
KIDS_OPT_1fbb_000B,KIDS_0229_0292,"alcoholic beverages"
KIDS_OPT_64b2_000C,KIDS_0229_0292,prostitution
KIDS_OPT_4b17_000D,KIDS_0229_0292,"same sex marriages"
KIDS_OPT_3b74_000A,KIDS_64c4_0293,"Programs to provide jobs by building roads, schools, dams, etc."
KIDS_OPT_9b08_000B,KIDS_64c4_0293,"The Securities and Exchange Commission to regulate the stock market"
KIDS_OPT_a076_000C,KIDS_64c4_0293,"Social Security that provided pensions for retired workers"
KIDS_OPT_21d1_000D,KIDS_64c4_0293,"All of these"
KIDS_OPT_4374_000A,KIDS_8c67_0294,"Leyte Gulf"
KIDS_OPT_841d_000B,KIDS_8c67_0294,Okinawa
KIDS_OPT_a5a4_000C,KIDS_8c67_0294,Singapore
KIDS_OPT_5483_000D,KIDS_8c67_0294,Midway
KIDS_OPT_94ec_000A,KIDS_c174_0295,"There was never any actual warfare in the Cold War."
KIDS_OPT_5303_000B,KIDS_c174_0295,"It was partly a clash of very different ideologies."
KIDS_OPT_f6c1_000C,KIDS_c174_0295,"It began soon after World War Two ended, partly because of Soviet domination of Eastern Europe."
KIDS_OPT_c2c1_000D,KIDS_c174_0295,"Nuclear weapons were a threat to both sides in the Cold War."
KIDS_OPT_3a46_000A,KIDS_362b_0296,Germany
KIDS_OPT_66df_000B,KIDS_362b_0296,"North Korea"
KIDS_OPT_2d9e_000C,KIDS_362b_0296,China
KIDS_OPT_118d_000D,KIDS_362b_0296,Cuba
KIDS_OPT_50fe_000A,KIDS_1b2b_0297,1939
KIDS_OPT_dc9f_000B,KIDS_1b2b_0297,1932
KIDS_OPT_72e9_000C,KIDS_1b2b_0297,1934
KIDS_OPT_90d3_000D,KIDS_1b2b_0297,1927
KIDS_OPT_f9c8_000A,KIDS_7003_0298,"Put Together"
KIDS_OPT_92c4_000B,KIDS_7003_0298,"Play Well"
KIDS_OPT_c5c4_000C,KIDS_7003_0298,"Build Well"
KIDS_OPT_9a7b_000D,KIDS_7003_0298,"Stack Well"
KIDS_OPT_ad02_000A,KIDS_d236_0299,1945
KIDS_OPT_d1a7_000B,KIDS_d236_0299,1944
KIDS_OPT_ed2c_000C,KIDS_d236_0299,1942
KIDS_OPT_130c_000D,KIDS_d236_0299,1940
KIDS_OPT_43c6_000A,KIDS_070d_0300,True
KIDS_OPT_b5b0_000B,KIDS_070d_0300,False
KIDS_OPT_5af8_000A,KIDS_e980_0301,1952
KIDS_OPT_54a9_000B,KIDS_e980_0301,1949
KIDS_OPT_b98f_000C,KIDS_e980_0301,1950
KIDS_OPT_7e81_000D,KIDS_e980_0301,1947
KIDS_OPT_ac6d_000A,KIDS_353a_0302,"LEGO Building Set"
KIDS_OPT_e65b_000B,KIDS_353a_0302,"LEGO Toy Set of Building"
KIDS_OPT_6738_000C,KIDS_353a_0302,"LEGO System of Play"
KIDS_OPT_2c04_000D,KIDS_353a_0302,"LEGO System"
KIDS_OPT_165e_000A,KIDS_68bc_0303,False
KIDS_OPT_7626_000B,KIDS_68bc_0303,True
KIDS_OPT_e927_000A,KIDS_afa5_0304,False
KIDS_OPT_d7a4_000B,KIDS_afa5_0304,True
KIDS_OPT_6a1f_000A,KIDS_b256_0305,Ravenclaw
KIDS_OPT_5504_000B,KIDS_b256_0305,Gryffindor
KIDS_OPT_4c9d_000C,KIDS_b256_0305,Slytherin
KIDS_OPT_b89c_000D,KIDS_b256_0305,Hufflepuff
KIDS_OPT_bb69_000A,KIDS_46e1_0306,"A wolf"
KIDS_OPT_00ef_000B,KIDS_46e1_0306,"A dog"
KIDS_OPT_600d_000C,KIDS_46e1_0306,"A Deer"
KIDS_OPT_d8d5_000D,KIDS_46e1_0306,"A Rat"
KIDS_OPT_e7e2_000A,KIDS_7e22_0307,False
KIDS_OPT_9e33_000B,KIDS_7e22_0307,True
KIDS_OPT_351a_000A,KIDS_2b2e_0308,"Harry Potter and The Sorcerers Stone"
KIDS_OPT_ba0f_000B,KIDS_2b2e_0308,"Harry Potter and The Prisoner of Azkaban"
KIDS_OPT_b411_000C,KIDS_2b2e_0308,"Harry potter and The Chamber of Secrets"
KIDS_OPT_3877_000D,KIDS_2b2e_0308,"Harry Potter and the Deathly Hallows"
KIDS_OPT_0b4f_000A,KIDS_a5fd_0309,"A broomstick"
KIDS_OPT_3b51_000B,KIDS_a5fd_0309,"A motorcycle"
KIDS_OPT_4ae3_000C,KIDS_a5fd_0309,"A Car"
KIDS_OPT_1bfa_000D,KIDS_a5fd_0309,"A carpet"
KIDS_OPT_098d_000A,KIDS_41ca_0310,Orion
KIDS_OPT_0564_000B,KIDS_41ca_0310,Teodor
KIDS_OPT_bffa_000C,KIDS_41ca_0310,Draco
KIDS_OPT_64ec_000D,KIDS_41ca_0310,Rudolph
KIDS_OPT_ff9a_000A,KIDS_b855_0311,True
KIDS_OPT_16d3_000B,KIDS_b855_0311,False
KIDS_OPT_82ec_000A,KIDS_f788_0312,Divination
KIDS_OPT_0298_000B,KIDS_f788_0312,Potions
KIDS_OPT_c500_000C,KIDS_f788_0312,Charms
KIDS_OPT_41e1_000D,KIDS_f788_0312,Astronomy
KIDS_OPT_1ae4_000A,KIDS_1d07_0313,"He was half muggle."
KIDS_OPT_815f_000B,KIDS_1d07_0313,"He killed Albus Dumbledore."
KIDS_OPT_6421_000C,KIDS_1d07_0313,"He was in love with Harrys mother."
KIDS_OPT_c78b_000D,KIDS_1d07_0313,"He was Lord Voldemorts brother."
KIDS_OPT_617a_000A,KIDS_95ec_0314,False
KIDS_OPT_f5fa_000B,KIDS_95ec_0314,True
KIDS_OPT_e108_000A,KIDS_2c5d_0315,Doe
KIDS_OPT_ae6e_000B,KIDS_2c5d_0315,Dragon
KIDS_OPT_aaf4_000C,KIDS_2c5d_0315,Wolf
KIDS_OPT_0ebc_000D,KIDS_2c5d_0315,Snake
KIDS_OPT_2e65_000A,KIDS_9016_0316,True
KIDS_OPT_76a6_000B,KIDS_9016_0316,False
KIDS_OPT_e20d_000A,KIDS_f1bc_0317,"Care of magical Creatures"
KIDS_OPT_6193_000B,KIDS_f1bc_0317,Potions
KIDS_OPT_1d2e_000C,KIDS_f1bc_0317,Divination
KIDS_OPT_7c04_000D,KIDS_f1bc_0317,"Defense Against the Dark Arts"
KIDS_OPT_aa15_000A,KIDS_0026_0318,False
KIDS_OPT_449f_000B,KIDS_0026_0318,True
KIDS_OPT_f895_000A,KIDS_a34f_0319,No
KIDS_OPT_ea03_000B,KIDS_a34f_0319,Yes
KIDS_OPT_ddfd_000A,KIDS_d73f_0320,Rainlet
KIDS_OPT_57aa_000B,KIDS_d73f_0320,"Cloudy boy"
KIDS_OPT_f420_000C,KIDS_d73f_0320,Weatherboy
KIDS_OPT_7492_000D,KIDS_d73f_0320,Weatherby
KIDS_OPT_1f54_000A,KIDS_dafa_0321,"Professor Snape"
KIDS_OPT_72a4_000B,KIDS_dafa_0321,"Professor Sprout"
KIDS_OPT_82da_000C,KIDS_dafa_0321,"Professor Quirrell"
KIDS_OPT_92a6_000D,KIDS_dafa_0321,"Professor Flitwick"
KIDS_OPT_f9ba_000A,KIDS_aece_0322,"Books 3 and 5"
KIDS_OPT_1f68_000B,KIDS_aece_0322,"Books 3 and 4"
KIDS_OPT_769b_000C,KIDS_aece_0322,"Books 4 and 5"
KIDS_OPT_1df2_000D,KIDS_aece_0322,"Books 3 and 6"
KIDS_OPT_686b_000A,KIDS_6372_0323,True
KIDS_OPT_2951_000B,KIDS_6372_0323,False
KIDS_OPT_a998_000A,KIDS_7255_0324,False
KIDS_OPT_a9f9_000B,KIDS_7255_0324,True
KIDS_OPT_5fa2_000A,KIDS_c412_0325,"Tom Riddle"
KIDS_OPT_89f8_000B,KIDS_c412_0325,"Harry Potter"
KIDS_OPT_a711_000C,KIDS_c412_0325,"Pansy Parkinson"
KIDS_OPT_be4f_000D,KIDS_c412_0325,"Ron Weasley"
KIDS_OPT_7912_000A,KIDS_9fd8_0326,Cho
KIDS_OPT_bf56_000B,KIDS_9fd8_0326,"No one"
KIDS_OPT_3815_000C,KIDS_9fd8_0326,Ginny
KIDS_OPT_55d6_000D,KIDS_9fd8_0326,Hermione
KIDS_OPT_6da1_000A,KIDS_4110_0327,False
KIDS_OPT_c281_000B,KIDS_4110_0327,True
KIDS_OPT_1cab_000A,KIDS_4409_0328,"Kingsley Shackelbolt"
KIDS_OPT_08c1_000B,KIDS_4409_0328,"Stubby Boardman"
KIDS_OPT_0654_000C,KIDS_4409_0328,"Percival Wulfricshire"
KIDS_OPT_9952_000D,KIDS_4409_0328,"Amelia Bones"
KIDS_OPT_d3ae_000A,KIDS_2104_0329,True
KIDS_OPT_0c28_000B,KIDS_2104_0329,False
KIDS_OPT_e091_000A,KIDS_28b6_0330,"A love potion"
KIDS_OPT_9443_000B,KIDS_28b6_0330,"A love spell"
KIDS_OPT_28ef_000C,KIDS_28b6_0330,"An imperious curse"
KIDS_OPT_ba16_000D,KIDS_28b6_0330,"A potion and spell"
KIDS_OPT_86f2_000A,KIDS_f6d5_0331,No
KIDS_OPT_ef4c_000B,KIDS_f6d5_0331,Yes
KIDS_OPT_2333_000A,KIDS_a961_0332,Inferi
KIDS_OPT_6662_000B,KIDS_a961_0332,Infery
KIDS_OPT_4b32_000C,KIDS_a961_0332,Infreri
