OID,QID,text
GENERAL_OPT_4c55_000C,GENERAL_65eb_1990,Osteoporosis
GENERAL_OPT_b3e6_000D,GENERAL_65eb_1990,"All of these"
GENERAL_OPT_5490_000A,GENERAL_38ad_1991,True
GENERAL_OPT_74c6_000B,GENERAL_38ad_1991,False
GENERAL_OPT_c3a5_000A,GENERAL_6be0_1992,Glenn
GENERAL_OPT_f2b7_000B,GENERAL_6be0_1992,Aldrin
GENERAL_OPT_a968_000C,GENERAL_6be0_1992,Shepherd
GENERAL_OPT_ea9a_000D,GENERAL_6be0_1992,Leonov
GENERAL_OPT_28bf_000A,GENERAL_f5c1_1993,"The Sabines"
GENERAL_OPT_d839_000B,GENERAL_f5c1_1993,"The Creatans"
GENERAL_OPT_08fe_000C,GENERAL_f5c1_1993,"The Slavs"
GENERAL_OPT_ac69_000D,GENERAL_f5c1_1993,"The Roma"
GENERAL_OPT_5b7d_000A,GENERAL_b4be_1994,"Read too much"
GENERAL_OPT_fd71_000B,GENERAL_b4be_1994,"Use only recycled paper"
GENERAL_OPT_20b9_000C,GENERAL_b4be_1994,"Use a lot of toilet paper"
GENERAL_OPT_3935_000D,GENERAL_b4be_1994,"Do not recycle paper"
GENERAL_OPT_14c7_000A,GENERAL_b2c7_1995,"Tiny Archibald"
GENERAL_OPT_b61c_000B,GENERAL_b2c7_1995,"Earl Monroe"
GENERAL_OPT_d861_000C,GENERAL_b2c7_1995,"Sam Jones"
GENERAL_OPT_1cd5_000D,GENERAL_b2c7_1995,"Paul Silas"
GENERAL_OPT_cd17_000A,GENERAL_d326_1996,"Charles Beard"
GENERAL_OPT_9db1_000B,GENERAL_d326_1996,"Howard Zinn"
GENERAL_OPT_73f6_000C,GENERAL_d326_1996,"Arnold J. Toynbee"
GENERAL_OPT_0523_000D,GENERAL_d326_1996,"Frederick J. Turner"
GENERAL_OPT_5a3e_000A,GENERAL_6948_1997,"Matt Damon"
GENERAL_OPT_b106_000B,GENERAL_6948_1997,"Mark Ruffalo"
GENERAL_OPT_8bcb_000C,GENERAL_6948_1997,"Ed Norton"
GENERAL_OPT_2de2_000D,GENERAL_6948_1997,"Ed Burns"
GENERAL_OPT_642e_000A,GENERAL_a650_1998,"The March of the 14,000"
GENERAL_OPT_1531_000B,GENERAL_a650_1998,"The Dutch-Zulu War"
GENERAL_OPT_9f37_000C,GENERAL_a650_1998,"The Boer War"
GENERAL_OPT_ffcc_000D,GENERAL_a650_1998,"The Great Trek"
GENERAL_OPT_1ab0_000A,GENERAL_2858_1999,"Louis XIII"
GENERAL_OPT_f202_000B,GENERAL_2858_1999,"Louis XVI"
GENERAL_OPT_6b90_000C,GENERAL_2858_1999,"Louis XV"
GENERAL_OPT_8328_000D,GENERAL_2858_1999,"Louis XIV"
GENERAL_OPT_fa00_000A,GENERAL_0a6e_2000,Turkey
GENERAL_OPT_c034_000B,GENERAL_0a6e_2000,Italy
GENERAL_OPT_9c36_000C,GENERAL_0a6e_2000,Spain
GENERAL_OPT_e7ce_000D,GENERAL_0a6e_2000,Japan
GENERAL_OPT_09e5_000A,GENERAL_46e2_2001,"The Harlem Five on Five"
GENERAL_OPT_19b5_000B,GENERAL_46e2_2001,"The Rucker Tournament"
GENERAL_OPT_0efa_000C,GENERAL_46e2_2001,"The Entertainers Basketball Classic"
GENERAL_OPT_4153_000D,GENERAL_46e2_2001,"The Holcombe Tournament"
GENERAL_OPT_fcec_000A,GENERAL_e78d_2002,"War of The Worlds"
GENERAL_OPT_1ecf_000B,GENERAL_e78d_2002,Taken
GENERAL_OPT_9313_000C,GENERAL_e78d_2002,Heroes
GENERAL_OPT_3a52_000D,GENERAL_e78d_2002,V
GENERAL_OPT_a359_000A,GENERAL_80a9_2003,Taken
GENERAL_OPT_8ca1_000B,GENERAL_80a9_2003,Threshold
GENERAL_OPT_62b0_000C,GENERAL_80a9_2003,V
GENERAL_OPT_3656_000D,GENERAL_80a9_2003,"The 4400"
GENERAL_OPT_0699_000A,GENERAL_8c1e_2004,True
GENERAL_OPT_889b_000B,GENERAL_8c1e_2004,False
GENERAL_OPT_2632_000A,GENERAL_bd2b_2005,"The UFO Incident"
GENERAL_OPT_3853_000B,GENERAL_bd2b_2005,"Alien Autopsy"
GENERAL_OPT_2464_000C,GENERAL_bd2b_2005,X-Files
GENERAL_OPT_0d7c_000D,GENERAL_bd2b_2005,Abducted
GENERAL_OPT_f5e9_000A,GENERAL_8652_2006,"Frank and Estelle"
GENERAL_OPT_066c_000B,GENERAL_8652_2006,"Fred and Jean"
GENERAL_OPT_3aa3_000C,GENERAL_8652_2006,"Gene and Estelle"
GENERAL_OPT_d2ee_000D,GENERAL_8652_2006,"Fred and Harriet"
GENERAL_OPT_45d8_000A,GENERAL_ab38_2007,True
GENERAL_OPT_b49b_000B,GENERAL_ab38_2007,False
GENERAL_OPT_3083_000A,GENERAL_ca44_2008,Mesozoic
GENERAL_OPT_2d44_000B,GENERAL_ca44_2008,Cenozoic
GENERAL_OPT_416b_000C,GENERAL_ca44_2008,Simpsonian
GENERAL_OPT_c37b_000D,GENERAL_ca44_2008,Quaternary
GENERAL_OPT_8f0a_000A,GENERAL_2196_2009,Genesis
GENERAL_OPT_8bed_000B,GENERAL_2196_2009,"Bon Jovi"
GENERAL_OPT_2704_000C,GENERAL_2196_2009,"Hall and Oates"
GENERAL_OPT_a36b_000D,GENERAL_2196_2009,"The Bangles"
GENERAL_OPT_1aa8_000A,GENERAL_af43_2010,"Thomas Alva Edison"
GENERAL_OPT_0b32_000B,GENERAL_af43_2010,"Louis Armstrong"
GENERAL_OPT_f27a_000C,GENERAL_af43_2010,"Frank Sinatra"
GENERAL_OPT_8c34_000D,GENERAL_af43_2010,"Enrico Caruso"
GENERAL_OPT_902d_000A,GENERAL_407e_2011,"January 1990"
GENERAL_OPT_bfc4_000B,GENERAL_407e_2011,"January 1985"
GENERAL_OPT_a784_000C,GENERAL_407e_2011,"January 1994"
GENERAL_OPT_a03c_000D,GENERAL_407e_2011,"January 1999"
GENERAL_OPT_1e99_000A,GENERAL_817b_2012,"New York City"
GENERAL_OPT_ad06_000B,GENERAL_817b_2012,"Pasadena, California"
GENERAL_OPT_bef2_000C,GENERAL_817b_2012,Guam
GENERAL_OPT_219a_000D,GENERAL_817b_2012,"Puerto Rico"
GENERAL_OPT_e234_000A,GENERAL_ef8c_2013,"A gas"
GENERAL_OPT_c499_000B,GENERAL_ef8c_2013,"A gas or a liquid"
GENERAL_OPT_824a_000C,GENERAL_ef8c_2013,"A liquid"
GENERAL_OPT_ada8_000D,GENERAL_ef8c_2013,"Anything that can produce energy"
GENERAL_OPT_3dfa_000A,GENERAL_cff3_2014,"They are a part of Nirvaau."
GENERAL_OPT_9fe3_000B,GENERAL_cff3_2014,"They are uninhabited US possessions."
GENERAL_OPT_ec43_000C,GENERAL_cff3_2014,"They are UN controlled islands in the Atlantic."
GENERAL_OPT_750d_000D,GENERAL_cff3_2014,"They are sites of famous WWII battles."
GENERAL_OPT_8701_000A,GENERAL_9dc3_2015,"To be rather than to seem"
GENERAL_OPT_e7e5_000B,GENERAL_9dc3_2015,"Thus always to tyrants"
GENERAL_OPT_79c3_000C,GENERAL_9dc3_2015,"While I breathe, I hope"
GENERAL_OPT_f50a_000D,GENERAL_9dc3_2015,"By Valor and Arms"
GENERAL_OPT_9076_000A,GENERAL_4e4f_2016,Union
GENERAL_OPT_6333_000B,GENERAL_4e4f_2016,Freedom
GENERAL_OPT_af2a_000C,GENERAL_4e4f_2016,Courage
GENERAL_OPT_f8a7_000D,GENERAL_4e4f_2016,Hope
GENERAL_OPT_d6df_000A,GENERAL_57ca_2017,Denmark
GENERAL_OPT_626a_000B,GENERAL_57ca_2017,Finland
GENERAL_OPT_7068_000C,GENERAL_57ca_2017,Russia
GENERAL_OPT_b553_000D,GENERAL_57ca_2017,Sweden
GENERAL_OPT_e46f_000A,GENERAL_b702_2018,5
GENERAL_OPT_6078_000B,GENERAL_b702_2018,0
GENERAL_OPT_0ae1_000C,GENERAL_b702_2018,6
GENERAL_OPT_04d6_000D,GENERAL_b702_2018,4
GENERAL_OPT_8eb6_000A,GENERAL_1e77_2019,"Dennis Rodman and John Paxson"
GENERAL_OPT_026b_000B,GENERAL_1e77_2019,"Robert Parrish and Kevin McHale"
GENERAL_OPT_9b64_000C,GENERAL_1e77_2019,"Charles Barkley and Tim McCormick"
GENERAL_OPT_b233_000D,GENERAL_1e77_2019,"Michael Jordan"
GENERAL_OPT_4cb6_000A,GENERAL_360f_2020,"Lava Man"
GENERAL_OPT_3f6c_000B,GENERAL_360f_2020,"The Human Torch"
GENERAL_OPT_05dc_000C,GENERAL_360f_2020,Sparky
GENERAL_OPT_3efa_000D,GENERAL_360f_2020,Flash
GENERAL_OPT_2f07_000A,GENERAL_9357_2021,False
GENERAL_OPT_4d64_000B,GENERAL_9357_2021,True
GENERAL_OPT_6f0b_000A,GENERAL_5e70_2022,True
GENERAL_OPT_3a6c_000B,GENERAL_5e70_2022,False
GENERAL_OPT_8cea_000A,GENERAL_796a_2023,"Cpt America"
GENERAL_OPT_9091_000B,GENERAL_796a_2023,"Cpt Marvel"
GENERAL_OPT_d43f_000C,GENERAL_796a_2023,Spiderman
GENERAL_OPT_7ac4_000D,GENERAL_796a_2023,Superman
GENERAL_OPT_517f_000A,GENERAL_2554_2024,False
GENERAL_OPT_87e6_000B,GENERAL_2554_2024,True
GENERAL_OPT_5ad4_000A,GENERAL_bd06_2025,"Green Arrow"
GENERAL_OPT_4cce_000B,GENERAL_bd06_2025,"The Archer"
GENERAL_OPT_2289_000C,GENERAL_bd06_2025,"Green Lantern"
GENERAL_OPT_b873_000D,GENERAL_bd06_2025,"Archer Man"
GENERAL_OPT_55c4_000A,GENERAL_e92c_2026,"ten seconds"
GENERAL_OPT_ceea_000B,GENERAL_e92c_2026,"five seconds"
GENERAL_OPT_746e_000C,GENERAL_e92c_2026,"one second"
GENERAL_OPT_0525_000D,GENERAL_e92c_2026,"fifteen seconds"
GENERAL_OPT_319b_000A,GENERAL_2645_2027,False
GENERAL_OPT_2efc_000B,GENERAL_2645_2027,True
GENERAL_OPT_94b1_000A,GENERAL_d0db_2028,"Barbie Mary Doe"
GENERAL_OPT_e5df_000B,GENERAL_d0db_2028,"Barbara Millicent Roberts"
GENERAL_OPT_73d8_000C,GENERAL_d0db_2028,"Barbie Madonna Smith"
GENERAL_OPT_2d08_000D,GENERAL_d0db_2028,"Barbara Monroe Jones"
GENERAL_OPT_c9c2_000A,GENERAL_be71_2029,"A board created by Nazis for Hitler meaning Holy Grail"
GENERAL_OPT_02c4_000B,GENERAL_be71_2029,"The French oui for yes, and the German ja for yes"
GENERAL_OPT_6b2d_000C,GENERAL_be71_2029,"An Ancient Egyptian word meaning good luck"
GENERAL_OPT_4e16_000D,GENERAL_be71_2029,"Ancient Hebrew meaning spirit talker"
GENERAL_OPT_a18a_000A,GENERAL_a817_2030,"Jewelery Box"
GENERAL_OPT_71be_000B,GENERAL_a817_2030,"Christmas Gift Box"
GENERAL_OPT_578c_000C,GENERAL_a817_2030,"Shoe Box"
GENERAL_OPT_6edc_000D,GENERAL_a817_2030,"Wine Cabinet Box"
GENERAL_OPT_d128_000A,GENERAL_94ec_2031,Jupiter
GENERAL_OPT_7ca5_000B,GENERAL_94ec_2031,"Jupiters Moon Io"
GENERAL_OPT_9079_000C,GENERAL_94ec_2031,Earth
GENERAL_OPT_b3ba_000D,GENERAL_94ec_2031,"Jupiters Moon Europa"
GENERAL_OPT_3f38_000A,GENERAL_408c_2032,"20 Earth hours"
GENERAL_OPT_c140_000B,GENERAL_408c_2032,"10 Earth hours"
GENERAL_OPT_7f66_000C,GENERAL_408c_2032,"106 Earth days"
GENERAL_OPT_96f4_000D,GENERAL_408c_2032,"243 Earth days"
GENERAL_OPT_82df_000A,GENERAL_4651_2033,"Warriors Wrath"
GENERAL_OPT_6a3d_000B,GENERAL_4651_2033,"Warriors Rage"
GENERAL_OPT_0942_000C,GENERAL_4651_2033,"Beer Shirt"
GENERAL_OPT_d8d1_000D,GENERAL_4651_2033,"Bear Shirt"
GENERAL_OPT_ce10_000A,GENERAL_669c_2034,"About 100 Billion Gallons"
GENERAL_OPT_0153_000B,GENERAL_669c_2034,"About 200 Million Gallons"
GENERAL_OPT_6817_000C,GENERAL_669c_2034,"About 900 Million Gallons"
GENERAL_OPT_586d_000D,GENERAL_669c_2034,"About 340 Billion Gallons"
GENERAL_OPT_6c70_000A,GENERAL_2b6c_2035,Cleveland
GENERAL_OPT_a2af_000B,GENERAL_2b6c_2035,Chicago
GENERAL_OPT_f15c_000C,GENERAL_2b6c_2035,Detroit
GENERAL_OPT_a5bc_000D,GENERAL_2b6c_2035,"St. Louis"
GENERAL_OPT_33da_000A,GENERAL_7d49_2036,1866
GENERAL_OPT_d84a_000B,GENERAL_7d49_2036,1566
GENERAL_OPT_0fe1_000C,GENERAL_7d49_2036,1766
GENERAL_OPT_780e_000D,GENERAL_7d49_2036,1666
GENERAL_OPT_f072_000A,GENERAL_b595_2037,False
GENERAL_OPT_7386_000B,GENERAL_b595_2037,True
GENERAL_OPT_4371_000A,GENERAL_5b5d_2038,"Hong Kong"
GENERAL_OPT_ef25_000B,GENERAL_5b5d_2038,"Guangzhou (Canton)"
GENERAL_OPT_6759_000C,GENERAL_5b5d_2038,Beijing
GENERAL_OPT_7c98_000D,GENERAL_5b5d_2038,Shanghai
GENERAL_OPT_8904_000A,GENERAL_92a3_2039,True
GENERAL_OPT_e8f9_000B,GENERAL_92a3_2039,False
GENERAL_OPT_fb7a_000A,GENERAL_712a_2040,Enid
GENERAL_OPT_e40c_000B,GENERAL_712a_2040,Ada
GENERAL_OPT_ded7_000C,GENERAL_712a_2040,"Oklahoma City"
GENERAL_OPT_f132_000D,GENERAL_712a_2040,Tulsa
GENERAL_OPT_96f0_000A,GENERAL_ffa4_2041,Thailand
GENERAL_OPT_7ce0_000B,GENERAL_ffa4_2041,Jamaica
GENERAL_OPT_bc63_000C,GENERAL_ffa4_2041,Singapore
GENERAL_OPT_ed9e_000D,GENERAL_ffa4_2041,Philippines
GENERAL_OPT_9ad8_000A,GENERAL_c416_2042,False
GENERAL_OPT_4e5a_000B,GENERAL_c416_2042,True
GENERAL_OPT_3bc4_000A,GENERAL_1841_2043,"Death Valley"
GENERAL_OPT_6939_000B,GENERAL_1841_2043,Sequoia
GENERAL_OPT_60f0_000C,GENERAL_1841_2043,Yellowstone
GENERAL_OPT_0ac5_000D,GENERAL_1841_2043,Yosemite
GENERAL_OPT_5709_000A,GENERAL_81c2_2044,True
GENERAL_OPT_363a_000B,GENERAL_81c2_2044,False
GENERAL_OPT_5b86_000A,GENERAL_d7cf_2045,"Kerouacs On the Road"
GENERAL_OPT_6832_000B,GENERAL_d7cf_2045,"Kafkas The Metamorphosis"
GENERAL_OPT_dfb3_000C,GENERAL_d7cf_2045,"Dostoevsky s Crime and Punishment"
GENERAL_OPT_996a_000D,GENERAL_d7cf_2045,"Goethes Faustus"
GENERAL_OPT_30ff_000A,GENERAL_482a_2046,"Glasgow, Scotland"
GENERAL_OPT_a63b_000B,GENERAL_482a_2046,"Edinburgh, Scotland"
GENERAL_OPT_aef8_000C,GENERAL_482a_2046,"Next to the Book of Durrow"
GENERAL_OPT_aae0_000D,GENERAL_482a_2046,"Next to the Blarney Stone"
GENERAL_OPT_07f0_000A,GENERAL_5878_2047,"Messerschmidt  M29"
GENERAL_OPT_1384_000B,GENERAL_5878_2047,"Heinkel He 280"
GENERAL_OPT_97d6_000C,GENERAL_5878_2047,F-117A
GENERAL_OPT_e086_000D,GENERAL_5878_2047,"MiG 12"
GENERAL_OPT_faa0_000A,GENERAL_75fa_2048,"Great Expectations"
GENERAL_OPT_9367_000B,GENERAL_75fa_2048,"David Copperfield"
GENERAL_OPT_0c10_000C,GENERAL_75fa_2048,"The Last of the Mohicans"
GENERAL_OPT_4c9e_000D,GENERAL_75fa_2048,"The Old Man and the Sea"
GENERAL_OPT_f644_000A,GENERAL_7f38_2049,"H.G. Wells"
GENERAL_OPT_7c8c_000B,GENERAL_7f38_2049,"Robert Oppenheimer"
GENERAL_OPT_0c3d_000C,GENERAL_7f38_2049,"Lise Meitner"
GENERAL_OPT_075a_000D,GENERAL_7f38_2049,"Enrico Fermi"
GENERAL_OPT_46f4_000A,GENERAL_c56b_2050,1
GENERAL_OPT_ce35_000B,GENERAL_c56b_2050,2
GENERAL_OPT_9f7c_000C,GENERAL_c56b_2050,3
GENERAL_OPT_5b6d_000D,GENERAL_c56b_2050,4
GENERAL_OPT_8bb8_000A,GENERAL_0abe_2051,"Graceland, Elvis Presleys home, is the most visited home in the USA."
GENERAL_OPT_73c5_000B,GENERAL_0abe_2051,"In Latin Io sperrio discum means While I breathe, I learn."
GENERAL_OPT_eea7_000C,GENERAL_0abe_2051,"The Italian government added the expression orbium phonographicorum theca as the  definition for the new Latin word discotheque."
GENERAL_OPT_8710_000D,GENERAL_0abe_2051,"Disko Island is located off the west coast of Greenland."
GENERAL_OPT_1369_000A,GENERAL_492f_2052,Stamps
GENERAL_OPT_046a_000B,GENERAL_492f_2052,Flags
GENERAL_OPT_1de2_000C,GENERAL_492f_2052,Bones
GENERAL_OPT_b0b0_000D,GENERAL_492f_2052,Letters
GENERAL_OPT_dcdc_000A,GENERAL_9658_2053,3
GENERAL_OPT_f33f_000B,GENERAL_9658_2053,1
GENERAL_OPT_44f6_000C,GENERAL_9658_2053,0
GENERAL_OPT_5c2c_000D,GENERAL_9658_2053,2
GENERAL_OPT_2fd6_000A,GENERAL_271c_2054,"Rosalind Yalow"
GENERAL_OPT_c2e6_000B,GENERAL_271c_2054,"Susan Sontag"
GENERAL_OPT_868f_000C,GENERAL_271c_2054,"Mary Robertson"
GENERAL_OPT_eb56_000D,GENERAL_271c_2054,"Hannah Arendt"
GENERAL_OPT_da0a_000A,GENERAL_233d_2055,Murder
GENERAL_OPT_682a_000B,GENERAL_233d_2055,"Murder and rape"
GENERAL_OPT_bee5_000C,GENERAL_233d_2055,"Grand theft"
GENERAL_OPT_a9ae_000D,GENERAL_233d_2055,"Rape and kidnapping"
GENERAL_OPT_9ca5_000A,GENERAL_093f_2056,Mordant
GENERAL_OPT_9675_000B,GENERAL_093f_2056,Chthonic
GENERAL_OPT_73bb_000C,GENERAL_093f_2056,Quotidian
GENERAL_OPT_f2ab_000D,GENERAL_093f_2056,Puerile
GENERAL_OPT_0e2e_000A,GENERAL_6e23_2057,Stryker
GENERAL_OPT_6429_000B,GENERAL_6e23_2057,"M-17A2 rifle"
GENERAL_OPT_2a3c_000C,GENERAL_6e23_2057,SMAW-NE
GENERAL_OPT_0784_000D,GENERAL_6e23_2057,Javelin
GENERAL_OPT_ea3e_000A,GENERAL_c87b_2058,"The Primitive Era"
GENERAL_OPT_45c5_000B,GENERAL_c87b_2058,"The Puritan Era"
GENERAL_OPT_f396_000C,GENERAL_c87b_2058,"The Great Awakening"
GENERAL_OPT_f952_000D,GENERAL_c87b_2058,"The Era of Good Feelings"
GENERAL_OPT_849f_000A,GENERAL_9dab_2059,"The HPV is an STD."
GENERAL_OPT_b448_000B,GENERAL_9dab_2059,"The HPV can cause cancer of the penis."
GENERAL_OPT_20a7_000C,GENERAL_9dab_2059,"There is no complete cure for disease caused by the HPV."
GENERAL_OPT_81ca_000D,GENERAL_9dab_2059,"About 75% of the strains of the HPV cause cervical cancer."
GENERAL_OPT_cf4d_000A,GENERAL_4c7a_2060,"Watching too much TV"
GENERAL_OPT_748d_000B,GENERAL_4c7a_2060,"Watching Elvis Presley"
GENERAL_OPT_740b_000C,GENERAL_4c7a_2060,"Listening to transistor radios in school"
GENERAL_OPT_d072_000D,GENERAL_4c7a_2060,"Doing the Twist"
GENERAL_OPT_ca4d_000A,GENERAL_e366_2061,True
GENERAL_OPT_033a_000B,GENERAL_e366_2061,False
GENERAL_OPT_98b6_000A,GENERAL_f84a_2062,"green bricks"
GENERAL_OPT_5b25_000B,GENERAL_f84a_2062,leaves
GENERAL_OPT_d47d_000C,GENERAL_f84a_2062,"none of the above"
GENERAL_OPT_f72f_000D,GENERAL_f84a_2062,glass
GENERAL_OPT_6a63_000A,GENERAL_d451_2063,31%
GENERAL_OPT_1cd1_000B,GENERAL_d451_2063,50%
GENERAL_OPT_7a4d_000C,GENERAL_d451_2063,0%
GENERAL_OPT_b5ee_000D,GENERAL_d451_2063,69%
GENERAL_OPT_25bf_000A,GENERAL_616f_2064,"He is lying."
GENERAL_OPT_33db_000B,GENERAL_616f_2064,"none of these"
GENERAL_OPT_6c07_000C,GENERAL_616f_2064,"He is telling the truth."
GENERAL_OPT_793d_000D,GENERAL_616f_2064,"not enough information"
GENERAL_OPT_3bd3_000A,GENERAL_564c_2065,No
GENERAL_OPT_2a5a_000B,GENERAL_564c_2065,Yes
GENERAL_OPT_a5ab_000A,GENERAL_928d_2066,"the son"
GENERAL_OPT_94c1_000B,GENERAL_928d_2066,"They werent carrying anything."
GENERAL_OPT_a74b_000C,GENERAL_928d_2066,"the same amount"
GENERAL_OPT_b92e_000D,GENERAL_928d_2066,"the father"
GENERAL_OPT_40cb_000A,GENERAL_f391_2067,True
GENERAL_OPT_1c05_000B,GENERAL_f391_2067,False
GENERAL_OPT_0eba_000A,GENERAL_e794_2068,"He is a photographer"
GENERAL_OPT_bee1_000B,GENERAL_e794_2068,"none of these"
GENERAL_OPT_bbe0_000C,GENERAL_e794_2068,"He brings her back to life."
GENERAL_OPT_f9d8_000D,GENERAL_e794_2068,"He remarries."
GENERAL_OPT_3fec_000A,GENERAL_b88d_2069,bottom
GENERAL_OPT_5ed3_000B,GENERAL_b88d_2069,top
GENERAL_OPT_6ff3_000C,GENERAL_b88d_2069,neither
GENERAL_OPT_8e0c_000D,GENERAL_b88d_2069,none
GENERAL_OPT_effe_000A,GENERAL_4ac8_2070,"Fred Dalton Thompson"
GENERAL_OPT_4d81_000B,GENERAL_4ac8_2070,"Steven Hill"
GENERAL_OPT_61b1_000C,GENERAL_4ac8_2070,"Dann Florek"
GENERAL_OPT_01d0_000D,GENERAL_4ac8_2070,"Steve Zirnkilton"
GENERAL_OPT_6005_000A,GENERAL_651d_2071,"Rudy Baylor"
GENERAL_OPT_12f7_000B,GENERAL_651d_2071,"Ted Buckland"
GENERAL_OPT_3aaf_000C,GENERAL_651d_2071,"Billy Flynn"
GENERAL_OPT_2fd6_000D,GENERAL_651d_2071,"Sydney Carton"
GENERAL_OPT_5f13_000A,GENERAL_ee37_2072,"Rudy Baylor"
GENERAL_OPT_c441_000B,GENERAL_ee37_2072,"Billy Flynn"
GENERAL_OPT_eaed_000C,GENERAL_ee37_2072,"Pete Drucker"
GENERAL_OPT_cf0e_000D,GENERAL_ee37_2072,"Ted Buckland"
GENERAL_OPT_18d5_000A,GENERAL_75b6_2073,"To Kill a Mockingbird"
GENERAL_OPT_1bfa_000B,GENERAL_75b6_2073,"The Trial"
GENERAL_OPT_e816_000C,GENERAL_75b6_2073,"Witness for the Prosecution"
GENERAL_OPT_c7af_000D,GENERAL_75b6_2073,"Anatomy of a Murder"
GENERAL_OPT_ef28_000A,GENERAL_6cdf_2074,Gambini
GENERAL_OPT_3805_000B,GENERAL_6cdf_2074,Giradelli
GENERAL_OPT_3c8f_000C,GENERAL_6cdf_2074,Gianfredo
GENERAL_OPT_7674_000D,GENERAL_6cdf_2074,Barcolli
GENERAL_OPT_fa59_000A,GENERAL_b004_2075,True
GENERAL_OPT_d40d_000B,GENERAL_b004_2075,False
GENERAL_OPT_87a4_000A,GENERAL_f0e7_2076,Horace
GENERAL_OPT_1474_000B,GENERAL_f0e7_2076,Leo
GENERAL_OPT_db6a_000C,GENERAL_f0e7_2076,Maurice
GENERAL_OPT_bdc6_000D,GENERAL_f0e7_2076,Lionel
GENERAL_OPT_d42a_000A,GENERAL_5a14_2077,"Ted Buckland"
GENERAL_OPT_378f_000B,GENERAL_5a14_2077,"Phoenix Wright"
GENERAL_OPT_180f_000C,GENERAL_5a14_2077,"Billy Flynn"
GENERAL_OPT_4efc_000D,GENERAL_5a14_2077,"Lionel Huntz"
GENERAL_OPT_e417_000A,GENERAL_4300_2078,"Benjamin Stone"
GENERAL_OPT_3488_000B,GENERAL_4300_2078,"Paul Moriarty"
GENERAL_OPT_00ee_000C,GENERAL_4300_2078,"Paul Robinette"
GENERAL_OPT_80e7_000D,GENERAL_4300_2078,"Bill Flynn"
GENERAL_OPT_e548_000A,GENERAL_bcbc_2079,"Benjamin Stone"
GENERAL_OPT_0a85_000B,GENERAL_bcbc_2079,"Paul Robinette"
GENERAL_OPT_3390_000C,GENERAL_bcbc_2079,"Bill Flynn"
GENERAL_OPT_6d30_000D,GENERAL_bcbc_2079,"Michael Moriarty"
GENERAL_OPT_1b63_000A,GENERAL_f093_2080,"Billy Flynn"
GENERAL_OPT_9209_000B,GENERAL_f093_2080,"Richard Brooks"
GENERAL_OPT_376b_000C,GENERAL_f093_2080,"Ted Buckland"
GENERAL_OPT_eb87_000D,GENERAL_f093_2080,"Hamilton Burger"
GENERAL_OPT_b881_000A,GENERAL_a63b_2081,"Sydney Carton"
GENERAL_OPT_117a_000B,GENERAL_a63b_2081,"Bradley J. Stevens"
GENERAL_OPT_be0c_000C,GENERAL_a63b_2081,"Allen Sneed"
GENERAL_OPT_b5ac_000D,GENERAL_a63b_2081,"Joel McCreadle"
GENERAL_OPT_bd90_000A,GENERAL_1729_2082,"Jimmy Lee Cofield"
GENERAL_OPT_f29c_000B,GENERAL_1729_2082,"Joey Chadwick"
GENERAL_OPT_50ea_000C,GENERAL_1729_2082,"Jackie Chiles"
GENERAL_OPT_0e88_000D,GENERAL_1729_2082,"Johnny Childress"
GENERAL_OPT_955b_000A,GENERAL_1c32_2083,Walker
GENERAL_OPT_fe15_000B,GENERAL_1c32_2083,McFarland
GENERAL_OPT_bad3_000C,GENERAL_1c32_2083,Truman
GENERAL_OPT_6a53_000D,GENERAL_1c32_2083,Adler
GENERAL_OPT_7d9e_000A,GENERAL_cbed_2084,"Nathan Petrelli"
GENERAL_OPT_457b_000B,GENERAL_cbed_2084,"Andy Pasdar"
GENERAL_OPT_ba6b_000C,GENERAL_cbed_2084,"Clark Bennett"
GENERAL_OPT_97be_000D,GENERAL_cbed_2084,"Gabriel Gray"
GENERAL_OPT_6cd8_000A,GENERAL_d6ea_2085,Stanford
GENERAL_OPT_b231_000B,GENERAL_d6ea_2085,Alabama
GENERAL_OPT_f2c2_000C,GENERAL_d6ea_2085,Cambridge
GENERAL_OPT_3bfd_000D,GENERAL_d6ea_2085,Harvard
GENERAL_OPT_25c5_000A,GENERAL_d370_2086,"Lionel Hutz"
GENERAL_OPT_8614_000B,GENERAL_d370_2086,"Mike Cuthrie"
GENERAL_OPT_be60_000C,GENERAL_d370_2086,"Billy Flynn"
GENERAL_OPT_d77e_000D,GENERAL_d370_2086,"Ron Carver"
GENERAL_OPT_2e3f_000A,GENERAL_0890_2087,"Arrest and Trial"
GENERAL_OPT_7347_000B,GENERAL_0890_2087,Amen
GENERAL_OPT_1736_000C,GENERAL_0890_2087,"The Antagonists"
GENERAL_OPT_367e_000D,GENERAL_0890_2087,"Any Day Now"
GENERAL_OPT_1891_000A,GENERAL_1399_2088,"A nun"
GENERAL_OPT_6786_000B,GENERAL_1399_2088,"A teenager"
GENERAL_OPT_308d_000C,GENERAL_1399_2088,"A beautiful young lady"
GENERAL_OPT_b7b6_000D,GENERAL_1399_2088,"A farmer"
GENERAL_OPT_85c5_000A,GENERAL_68aa_2089,"In the mirror"
GENERAL_OPT_c956_000B,GENERAL_68aa_2089,"On the roof"
GENERAL_OPT_7037_000C,GENERAL_68aa_2089,"In the closet"
