OID,QID,text
TELEVISION_OPT_ff23_000A,TELEVISION_89f0_2165,"Danny Wiliams"
TELEVISION_OPT_7603_000B,TELEVISION_89f0_2165,"Steve McGarrett"
TELEVISION_OPT_de8b_000C,TELEVISION_89f0_2165,"Duke Kokua"
TELEVISION_OPT_5adc_000D,TELEVISION_89f0_2165,"Jonathon Manicote"
TELEVISION_OPT_f79d_000A,TELEVISION_da0b_2166,"Duke Kokua"
TELEVISION_OPT_4441_000B,TELEVISION_da0b_2166,"Steve McGarrett"
TELEVISION_OPT_72de_000C,TELEVISION_da0b_2166,"Danny Williams"
TELEVISION_OPT_add3_000D,TELEVISION_da0b_2166,"Jonathan Day"
TELEVISION_OPT_3793_000A,TELEVISION_6b0e_2167,"The Simpsons"
TELEVISION_OPT_086c_000B,TELEVISION_6b0e_2167,"Law and  Order :Special Victims Unit"
TELEVISION_OPT_7695_000C,TELEVISION_6b0e_2167,"Criminal Minds"
TELEVISION_OPT_52d6_000D,TELEVISION_6b0e_2167,"Homicide:Life on the Streets"
TELEVISION_OPT_9dbd_000A,TELEVISION_fe26_2168,"Lo Fat"
TELEVISION_OPT_93d3_000B,TELEVISION_fe26_2168,"Wo Fat"
TELEVISION_OPT_50c4_000C,TELEVISION_fe26_2168,"Lo Fun"
TELEVISION_OPT_9ff6_000D,TELEVISION_fe26_2168,"Chin Ho"
TELEVISION_OPT_b911_000A,TELEVISION_d323_2169,"At the CBS lot in Studio City, California"
TELEVISION_OPT_e5b1_000B,TELEVISION_d323_2169,"In a hangar at the Honolulu airport"
TELEVISION_OPT_1fca_000C,TELEVISION_d323_2169,"In the Capitol Building in Honolulu, Hawaii"
TELEVISION_OPT_8c4b_000D,TELEVISION_d323_2169,"In Vancouver, British Columbia"
TELEVISION_OPT_44ec_000A,TELEVISION_d6ab_2170,"Paul Jameson"
TELEVISION_OPT_5980_000B,TELEVISION_d6ab_2170,"Johnathan Manicote"
TELEVISION_OPT_ddcc_000C,TELEVISION_d6ab_2170,"Jonathan Kay"
TELEVISION_OPT_618d_000D,TELEVISION_d6ab_2170,"Paul Castellano"
TELEVISION_OPT_2c77_000A,TELEVISION_7bef_2171,"OSS operative in Korea."
TELEVISION_OPT_9b96_000B,TELEVISION_7bef_2171,"CIA operative in Hong Long"
TELEVISION_OPT_aa3a_000C,TELEVISION_7bef_2171,"Intelligence officer in the US Navy"
TELEVISION_OPT_e8a3_000D,TELEVISION_7bef_2171,"FBI investigator in Hawaii"
TELEVISION_OPT_d2df_000A,TELEVISION_edbc_2172,"Honore Vashon"
TELEVISION_OPT_0240_000B,TELEVISION_edbc_2172,"John Manicote"
TELEVISION_OPT_374c_000C,TELEVISION_edbc_2172,"Duke Kukua"
TELEVISION_OPT_4cfa_000D,TELEVISION_edbc_2172,"Jonathan Kay"
TELEVISION_OPT_dd5a_000A,TELEVISION_d201_2173,"Aloha shirts"
TELEVISION_OPT_2a53_000B,TELEVISION_d201_2173,"Gucci shoes"
TELEVISION_OPT_3bf6_000C,TELEVISION_d201_2173,"Panama hats"
TELEVISION_OPT_04de_000D,TELEVISION_d201_2173,"Beach wear"
TELEVISION_OPT_d429_000A,TELEVISION_6a7c_2174,"His parents had a home on the Mediterranean."
TELEVISION_OPT_8953_000B,TELEVISION_6a7c_2174,"He enlisted in the Navy with a false birth certificate."
TELEVISION_OPT_feae_000C,TELEVISION_6a7c_2174,"He enlisted in the Merchant Marine."
TELEVISION_OPT_3afe_000D,TELEVISION_6a7c_2174,"His grandfather owned homes in Asia, Africa, and Australia."
TELEVISION_OPT_4860_000A,TELEVISION_ac31_2175,NYU
TELEVISION_OPT_3c64_000B,TELEVISION_ac31_2175,BYU
TELEVISION_OPT_e550_000C,TELEVISION_ac31_2175,USC
TELEVISION_OPT_98f1_000D,TELEVISION_ac31_2175,UCLA
TELEVISION_OPT_2cbf_000A,TELEVISION_0499_2176,"The Actors Studio in New York"
TELEVISION_OPT_fa7e_000B,TELEVISION_0499_2176,"USCs School of Drama"
TELEVISION_OPT_89d6_000C,TELEVISION_0499_2176,"UCLAs School of Drama"
TELEVISION_OPT_0dfb_000D,TELEVISION_0499_2176,"The Uta Hagen School of  Acting in Chicago"
TELEVISION_OPT_f7a5_000A,TELEVISION_c2bd_2177,12/30/1940-1/21/1999
TELEVISION_OPT_5010_000B,TELEVISION_c2bd_2177,12/30/1947-1/12/1996
TELEVISION_OPT_4540_000C,TELEVISION_c2bd_2177,12/30/1930-1/21/1998
TELEVISION_OPT_3c8d_000D,TELEVISION_c2bd_2177,12/30/1920-1/21/1998
TELEVISION_OPT_44b4_000A,TELEVISION_f9c7_2178,Face
TELEVISION_OPT_49a0_000B,TELEVISION_f9c7_2178,B.A.
TELEVISION_OPT_0f3c_000C,TELEVISION_f9c7_2178,Hannibal
TELEVISION_OPT_ce4a_000D,TELEVISION_f9c7_2178,Murdock
TELEVISION_OPT_c2e4_000A,TELEVISION_417c_2179,B.A.
TELEVISION_OPT_dd4a_000B,TELEVISION_417c_2179,Hannibal
TELEVISION_OPT_1167_000C,TELEVISION_417c_2179,Murdock
TELEVISION_OPT_17dc_000D,TELEVISION_417c_2179,Face
TELEVISION_OPT_9c4c_000A,TELEVISION_e3c4_2180,"Benson Andrew"
TELEVISION_OPT_e868_000B,TELEVISION_e3c4_2180,"Brian Anderson"
TELEVISION_OPT_f994_000C,TELEVISION_e3c4_2180,"Bosco Albert"
TELEVISION_OPT_0d8f_000D,TELEVISION_e3c4_2180,"Barnabus Acworth"
TELEVISION_OPT_853c_000A,TELEVISION_50f6_2181,B.A.
TELEVISION_OPT_61fb_000B,TELEVISION_50f6_2181,Hannibal
TELEVISION_OPT_8d7b_000C,TELEVISION_50f6_2181,Face
TELEVISION_OPT_f0ec_000D,TELEVISION_50f6_2181,Murdock
TELEVISION_OPT_b195_000A,TELEVISION_003b_2182,"high treason."
TELEVISION_OPT_501b_000B,TELEVISION_003b_2182,"a crime they didnt commit."
TELEVISION_OPT_3074_000C,TELEVISION_003b_2182,"refusing to obey orders."
TELEVISION_OPT_7831_000D,TELEVISION_003b_2182,"the murder of a fellow officer."
TELEVISION_OPT_a3d0_000A,TELEVISION_3424_2183,Hannibal
TELEVISION_OPT_e850_000B,TELEVISION_3424_2183,Face
TELEVISION_OPT_5e03_000C,TELEVISION_3424_2183,Murdock
TELEVISION_OPT_ed39_000D,TELEVISION_3424_2183,B.A.
TELEVISION_OPT_4e36_000A,TELEVISION_d42c_2184,True
TELEVISION_OPT_5072_000B,TELEVISION_d42c_2184,False
TELEVISION_OPT_72a5_000A,TELEVISION_c89b_2185,B.A.
TELEVISION_OPT_05d6_000B,TELEVISION_c89b_2185,Murdock
TELEVISION_OPT_73d6_000C,TELEVISION_c89b_2185,Hannibal
TELEVISION_OPT_be2c_000D,TELEVISION_c89b_2185,Face
TELEVISION_OPT_a054_000A,TELEVISION_d267_2186,"Dirk Benedict"
TELEVISION_OPT_5ac5_000B,TELEVISION_d267_2186,"Lance LeGault"
TELEVISION_OPT_469e_000C,TELEVISION_d267_2186,"George Peppard"
TELEVISION_OPT_5956_000D,TELEVISION_d267_2186,"Charles Napier"
TELEVISION_OPT_067a_000A,TELEVISION_7c95_2187,True
TELEVISION_OPT_f8d1_000B,TELEVISION_7c95_2187,False
TELEVISION_OPT_f3cc_000A,TELEVISION_e016_2188,"Tom and Silvia"
TELEVISION_OPT_ff98_000B,TELEVISION_e016_2188,"Johnny and Lucy"
TELEVISION_OPT_ebcd_000C,TELEVISION_e016_2188,"Eddy and Candy"
TELEVISION_OPT_2136_000D,TELEVISION_e016_2188,"Billy and Mandy"
TELEVISION_OPT_6833_000A,TELEVISION_cc5e_2189,4
TELEVISION_OPT_9721_000B,TELEVISION_cc5e_2189,6
TELEVISION_OPT_0736_000C,TELEVISION_cc5e_2189,7
TELEVISION_OPT_804e_000D,TELEVISION_cc5e_2189,5
TELEVISION_OPT_93a3_000A,TELEVISION_539b_2190,Steven
TELEVISION_OPT_6f8d_000B,TELEVISION_539b_2190,Garfunkel
TELEVISION_OPT_ec96_000C,TELEVISION_539b_2190,Eustace
TELEVISION_OPT_ae73_000D,TELEVISION_539b_2190,Mordred
TELEVISION_OPT_e255_000A,TELEVISION_7638_2191,"Duel Masters"
TELEVISION_OPT_4445_000B,TELEVISION_7638_2191,"The Cramp Twins"
TELEVISION_OPT_3c19_000C,TELEVISION_7638_2191,"Cow and Chicken"
TELEVISION_OPT_bca2_000D,TELEVISION_7638_2191,"Two Stupid Dogs"
TELEVISION_OPT_6271_000A,TELEVISION_a78e_2192,Baboon
TELEVISION_OPT_53d4_000B,TELEVISION_a78e_2192,Dog
TELEVISION_OPT_7b49_000C,TELEVISION_a78e_2192,Otter
TELEVISION_OPT_b4bc_000D,TELEVISION_a78e_2192,Horse
TELEVISION_OPT_bfe7_000A,TELEVISION_0a0b_2193,"Little Phoebe"
TELEVISION_OPT_4039_000B,TELEVISION_0a0b_2193,"Little Lilly"
TELEVISION_OPT_bae1_000C,TELEVISION_0a0b_2193,"Little Suzy"
TELEVISION_OPT_ee39_000D,TELEVISION_0a0b_2193,"Little Macy"
TELEVISION_OPT_3f2d_000A,TELEVISION_78ee_2194,Yellow
TELEVISION_OPT_6458_000B,TELEVISION_78ee_2194,Red
TELEVISION_OPT_2431_000C,TELEVISION_78ee_2194,Blue
TELEVISION_OPT_8dc6_000D,TELEVISION_78ee_2194,Green
TELEVISION_OPT_9b41_000A,TELEVISION_d1fa_2195,Akaka
TELEVISION_OPT_239a_000B,TELEVISION_d1fa_2195,Akuru
TELEVISION_OPT_6e1c_000C,TELEVISION_d1fa_2195,Aku
TELEVISION_OPT_f594_000D,TELEVISION_d1fa_2195,Aki
TELEVISION_OPT_c247_000A,TELEVISION_3fce_2196,Shmurf
TELEVISION_OPT_017d_000B,TELEVISION_3fce_2196,Jones
TELEVISION_OPT_af50_000C,TELEVISION_3fce_2196,Rogers
TELEVISION_OPT_cb38_000D,TELEVISION_3fce_2196,Dinkley
TELEVISION_OPT_b0f3_000A,TELEVISION_7aee_2197,"They have four heads"
TELEVISION_OPT_8430_000B,TELEVISION_7aee_2197,"They have large hands"
TELEVISION_OPT_2566_000C,TELEVISION_7aee_2197,"They are just legs"
TELEVISION_OPT_35d2_000D,TELEVISION_7aee_2197,"They are dogs"
TELEVISION_OPT_fefe_000A,TELEVISION_1a19_2198,seven
TELEVISION_OPT_503b_000B,TELEVISION_1a19_2198,four
TELEVISION_OPT_6de9_000C,TELEVISION_1a19_2198,two
TELEVISION_OPT_49a3_000D,TELEVISION_1a19_2198,five
TELEVISION_OPT_0047_000A,TELEVISION_107a_2199,"The Cosby Show"
TELEVISION_OPT_f828_000B,TELEVISION_107a_2199,"The Electric Company"
TELEVISION_OPT_5e08_000C,TELEVISION_107a_2199,"The Bill Cosby Show"
TELEVISION_OPT_e7b6_000D,TELEVISION_107a_2199,"I Spy"
TELEVISION_OPT_ebb5_000A,TELEVISION_130d_2200,"RC Cola"
TELEVISION_OPT_d16d_000B,TELEVISION_130d_2200,"Doritos Corn Chips"
TELEVISION_OPT_ac7d_000C,TELEVISION_130d_2200,"Jell-O Pudding"
TELEVISION_OPT_17b3_000D,TELEVISION_130d_2200,"Noahs Bagels"
TELEVISION_OPT_9929_000A,TELEVISION_a856_2201,False
TELEVISION_OPT_96fa_000B,TELEVISION_a856_2201,True
TELEVISION_OPT_ddc6_000A,TELEVISION_c152_2202,"Meteor Man"
TELEVISION_OPT_63a2_000B,TELEVISION_c152_2202,"Mother, Juggs and Speed"
TELEVISION_OPT_de28_000C,TELEVISION_c152_2202,"Ghost Dad"
TELEVISION_OPT_9220_000D,TELEVISION_c152_2202,"Leonard Part 6"
TELEVISION_OPT_f884_000A,TELEVISION_3ea9_2203,"The American Alliance for the Protection of Husky Gentlemen"
TELEVISION_OPT_2908_000B,TELEVISION_3ea9_2203,"National Association for the Advancement of Fat People"
TELEVISION_OPT_30fb_000C,TELEVISION_3ea9_2203,"Fat pride"
TELEVISION_OPT_dee4_000D,TELEVISION_3ea9_2203,"The Brotherhood of the Fat"
TELEVISION_OPT_6b38_000A,TELEVISION_cb9c_2204,"a pinata"
TELEVISION_OPT_39ab_000B,TELEVISION_cb9c_2204,"a ball in a cup"
TELEVISION_OPT_5805_000C,TELEVISION_cb9c_2204,"a donkey"
TELEVISION_OPT_6430_000D,TELEVISION_cb9c_2204,"a yo-yo"
TELEVISION_OPT_b5c8_000A,TELEVISION_2a27_2205,"a sheep"
TELEVISION_OPT_673d_000B,TELEVISION_2a27_2205,Brian
TELEVISION_OPT_33b6_000C,TELEVISION_2a27_2205,"a dead fat guy"
TELEVISION_OPT_6ff5_000D,TELEVISION_2a27_2205,Patrick
TELEVISION_OPT_857a_000A,TELEVISION_bf31_2206,"Hilary Clinton"
TELEVISION_OPT_66a9_000B,TELEVISION_bf31_2206,"Dan Rather"
TELEVISION_OPT_f9c4_000C,TELEVISION_bf31_2206,"Cybill Shepherd"
TELEVISION_OPT_4c1f_000D,TELEVISION_bf31_2206,"George Bush"
TELEVISION_OPT_0052_000A,TELEVISION_31fc_2207,Wolverine
TELEVISION_OPT_76a3_000B,TELEVISION_31fc_2207,Beast
TELEVISION_OPT_6472_000C,TELEVISION_31fc_2207,Colussus
TELEVISION_OPT_0538_000D,TELEVISION_31fc_2207,Jubilee
TELEVISION_OPT_b7d3_000A,TELEVISION_be23_2208,Morph
TELEVISION_OPT_b647_000B,TELEVISION_be23_2208,Jubilee
TELEVISION_OPT_834b_000C,TELEVISION_be23_2208,Storm
TELEVISION_OPT_0413_000D,TELEVISION_be23_2208,Wolverine
TELEVISION_OPT_94ef_000A,TELEVISION_eca5_2209,Cats
TELEVISION_OPT_c432_000B,TELEVISION_eca5_2209,"Dr. Jekyll and Mr. Hyde"
TELEVISION_OPT_b789_000C,TELEVISION_eca5_2209,Grease
TELEVISION_OPT_3503_000D,TELEVISION_eca5_2209,"Phantom of the Opera"
TELEVISION_OPT_1323_000A,TELEVISION_c62e_2210,Shiar
TELEVISION_OPT_0f5d_000B,TELEVISION_c62e_2210,"The Morlocks"
TELEVISION_OPT_03d6_000C,TELEVISION_c62e_2210,"The Brotherhood"
TELEVISION_OPT_8a0c_000D,TELEVISION_c62e_2210,"The Brood"
TELEVISION_OPT_1a3e_000A,TELEVISION_b665_2211,"Enforcing the Mutant Registration Act"
TELEVISION_OPT_6aec_000B,TELEVISION_b665_2211,"A Full Pardon of Dr. Hank McCoy"
TELEVISION_OPT_d516_000C,TELEVISION_b665_2211,"Ordering Mass Production of Sentinels"
TELEVISION_OPT_00ac_000D,TELEVISION_b665_2211,"Ordering an invasion of the X-Mansion"
TELEVISION_OPT_a2c0_000A,TELEVISION_40b3_2212,"5 of Diamonds"
TELEVISION_OPT_a471_000B,TELEVISION_40b3_2212,"Jack of Spades"
TELEVISION_OPT_cb9c_000C,TELEVISION_40b3_2212,"Ace of Spades"
TELEVISION_OPT_16bf_000D,TELEVISION_40b3_2212,"5 of Hearts"
TELEVISION_OPT_e800_000A,TELEVISION_c326_2213,Apocalypse
TELEVISION_OPT_e6dd_000B,TELEVISION_c326_2213,"Warren Worthington III"
TELEVISION_OPT_878f_000C,TELEVISION_c326_2213,Mystique
TELEVISION_OPT_6429_000D,TELEVISION_c326_2213,Morph
TELEVISION_OPT_b42f_000A,TELEVISION_3375_2214,Gambit
TELEVISION_OPT_d960_000B,TELEVISION_3375_2214,Mystique
TELEVISION_OPT_269a_000C,TELEVISION_3375_2214,Storm
TELEVISION_OPT_be0b_000D,TELEVISION_3375_2214,Sunfire
TELEVISION_OPT_28f2_000A,TELEVISION_f224_2215,Sabretooth
TELEVISION_OPT_4f13_000B,TELEVISION_f224_2215,"Omega Red"
TELEVISION_OPT_8bf9_000C,TELEVISION_f224_2215,"Silver Samurai"
TELEVISION_OPT_0834_000D,TELEVISION_f224_2215,"Lady Deathstrike"
TELEVISION_OPT_c89e_000A,TELEVISION_fbfa_2216,"a reunion"
TELEVISION_OPT_df96_000B,TELEVISION_fbfa_2216,"a divorce"
TELEVISION_OPT_d564_000C,TELEVISION_fbfa_2216,"a phone call"
TELEVISION_OPT_56d8_000D,TELEVISION_fbfa_2216,"a fight"
TELEVISION_OPT_c18b_000A,TELEVISION_0f66_2217,Elliot
TELEVISION_OPT_508b_000B,TELEVISION_0f66_2217,"He did not have a son"
TELEVISION_OPT_5cca_000C,TELEVISION_0f66_2217,Everett
TELEVISION_OPT_706f_000D,TELEVISION_0f66_2217,Evan
TELEVISION_OPT_3d28_000A,TELEVISION_5e73_2218,"Three Times a Lady"
TELEVISION_OPT_2076_000B,TELEVISION_5e73_2218,"You Are So Beautiful"
TELEVISION_OPT_a8b1_000C,TELEVISION_5e73_2218,"Magnet and Steel"
TELEVISION_OPT_e407_000D,TELEVISION_5e73_2218,"I Honestly Love You"
TELEVISION_OPT_f991_000A,TELEVISION_0407_2219,Valerie
TELEVISION_OPT_5af2_000B,TELEVISION_0407_2219,Stephanie
TELEVISION_OPT_e7ee_000C,TELEVISION_0407_2219,Sarah
TELEVISION_OPT_98e1_000D,TELEVISION_0407_2219,Carla
TELEVISION_OPT_011c_000A,TELEVISION_aa29_2220,Christmas
TELEVISION_OPT_d40f_000B,TELEVISION_aa29_2220,Halloween
TELEVISION_OPT_7a01_000C,TELEVISION_aa29_2220,Easter
TELEVISION_OPT_2a19_000D,TELEVISION_aa29_2220,Thanksgiving
TELEVISION_OPT_8e6f_000A,TELEVISION_09e3_2221,"Pinch on the butt"
TELEVISION_OPT_5cbb_000B,TELEVISION_09e3_2221,"Tongue in the ear"
TELEVISION_OPT_46e5_000C,TELEVISION_09e3_2221,"Hands on breast"
TELEVISION_OPT_191d_000D,TELEVISION_09e3_2221,"Kiss on the lips"
TELEVISION_OPT_0872_000A,TELEVISION_8044_2222,"Banana peeler"
TELEVISION_OPT_9982_000B,TELEVISION_8044_2222,"Hot dog addict"
TELEVISION_OPT_f62b_000C,TELEVISION_8044_2222,"Sausage maker"
TELEVISION_OPT_29c6_000D,TELEVISION_8044_2222,"Taco eater"
TELEVISION_OPT_9806_000A,TELEVISION_573a_2223,two
TELEVISION_OPT_125a_000B,TELEVISION_573a_2223,zero
TELEVISION_OPT_64f6_000C,TELEVISION_573a_2223,one
TELEVISION_OPT_2037_000D,TELEVISION_573a_2223,three
TELEVISION_OPT_8c5a_000A,TELEVISION_bbe3_2224,Mason
TELEVISION_OPT_93db_000B,TELEVISION_bbe3_2224,"She didnt have a stepson"
TELEVISION_OPT_c77d_000C,TELEVISION_bbe3_2224,Hayden
TELEVISION_OPT_484c_000D,TELEVISION_bbe3_2224,Chase
TELEVISION_OPT_9664_000A,TELEVISION_46cc_2225,"Pretty tasty"
TELEVISION_OPT_7dde_000B,TELEVISION_46cc_2225,"No wonder its cold"
TELEVISION_OPT_a179_000C,TELEVISION_46cc_2225,"Needs Salt"
TELEVISION_OPT_16cc_000D,TELEVISION_46cc_2225,"Its not done yet"
TELEVISION_OPT_6510_000A,TELEVISION_bc0c_2226,Appleton
TELEVISION_OPT_6ff4_000B,TELEVISION_bc0c_2226,"Point Pleasant"
TELEVISION_OPT_0921_000C,TELEVISION_bc0c_2226,Sheboygan
TELEVISION_OPT_2fb1_000D,TELEVISION_bc0c_2226,"Point Place"
TELEVISION_OPT_239d_000A,TELEVISION_c78a_2227,"Murphy Brown"
TELEVISION_OPT_fb50_000B,TELEVISION_c78a_2227,Friends
TELEVISION_OPT_45cf_000C,TELEVISION_c78a_2227,"3rd Rock from the Sun"
TELEVISION_OPT_c843_000D,TELEVISION_c78a_2227,Frasier
TELEVISION_OPT_50f5_000A,TELEVISION_6df9_2228,"2001: A Space Oddysey"
TELEVISION_OPT_3d3c_000B,TELEVISION_6df9_2228,"Star Wars"
TELEVISION_OPT_57f6_000C,TELEVISION_6df9_2228,"The Matrix"
TELEVISION_OPT_dd86_000D,TELEVISION_6df9_2228,Terminator
TELEVISION_OPT_2877_000A,TELEVISION_85ba_2229,"a snack bar"
TELEVISION_OPT_ed19_000B,TELEVISION_85ba_2229,"a basement"
TELEVISION_OPT_0160_000C,TELEVISION_85ba_2229,"a garage"
TELEVISION_OPT_4e94_000D,TELEVISION_85ba_2229,"an apartment"
TELEVISION_OPT_362f_000A,TELEVISION_6b6f_2230,"Tommy Chong"
TELEVISION_OPT_9f03_000B,TELEVISION_6b6f_2230,"Adam Sandler"
TELEVISION_OPT_e113_000C,TELEVISION_6b6f_2230,"Cheech Marin"
TELEVISION_OPT_83a8_000D,TELEVISION_6b6f_2230,"Dave Chappelle"
TELEVISION_OPT_7706_000A,TELEVISION_bff0_2231,"She was 14"
TELEVISION_OPT_3608_000B,TELEVISION_bff0_2231,"She was 23"
TELEVISION_OPT_cb5c_000C,TELEVISION_bff0_2231,"She was 12"
TELEVISION_OPT_a12a_000D,TELEVISION_bff0_2231,"She was 19"
TELEVISION_OPT_36ae_000A,TELEVISION_5301_2232,"American Dad"
TELEVISION_OPT_cb1a_000B,TELEVISION_5301_2232,"Family Guy"
TELEVISION_OPT_da79_000C,TELEVISION_5301_2232,"The Simpsons"
TELEVISION_OPT_e962_000D,TELEVISION_5301_2232,"King of the Hill"
TELEVISION_OPT_a393_000A,TELEVISION_eed5_2233,"Mona Lisa Smile"
TELEVISION_OPT_2aa5_000B,TELEVISION_eed5_2233,"Spider-Man 3"
TELEVISION_OPT_6806_000C,TELEVISION_eed5_2233,"Kids in America"
TELEVISION_OPT_2928_000D,TELEVISION_eed5_2233,"In Good Company"
TELEVISION_OPT_0480_000A,TELEVISION_8591_2234,"Chuck Norris"
TELEVISION_OPT_c53b_000B,TELEVISION_8591_2234,"George Seagal"
TELEVISION_OPT_1e24_000C,TELEVISION_8591_2234,"Don Stark"
TELEVISION_OPT_8556_000D,TELEVISION_8591_2234,"Burt Reynolds"
TELEVISION_OPT_accc_000A,TELEVISION_a1e6_2235,"That Old Show"
TELEVISION_OPT_620f_000B,TELEVISION_a1e6_2235,"The Foremans"
TELEVISION_OPT_2e06_000C,TELEVISION_a1e6_2235,"The Kids are Alright"
TELEVISION_OPT_b564_000D,TELEVISION_a1e6_2235,"Days Like These"
TELEVISION_OPT_ebfc_000A,TELEVISION_c78a_2236,4
TELEVISION_OPT_e0a0_000B,TELEVISION_c78a_2236,6
TELEVISION_OPT_005e_000C,TELEVISION_c78a_2236,7
TELEVISION_OPT_9f96_000D,TELEVISION_c78a_2236,5
TELEVISION_OPT_23be_000A,TELEVISION_65e1_2237,"It is a vaudeville act"
TELEVISION_OPT_8db4_000B,TELEVISION_65e1_2237,"It is an old Joe Palooka movie"
TELEVISION_OPT_b6ff_000C,TELEVISION_65e1_2237,"It is a school nickname"
TELEVISION_OPT_f1c4_000D,TELEVISION_65e1_2237,"Moe thought it up"
TELEVISION_OPT_2722_000A,TELEVISION_d061_2238,3500
TELEVISION_OPT_aee2_000B,TELEVISION_d061_2238,4000
TELEVISION_OPT_1ee3_000C,TELEVISION_d061_2238,1200
TELEVISION_OPT_c30b_000D,TELEVISION_d061_2238,2000
TELEVISION_OPT_0409_000A,TELEVISION_0ded_2239,"He had to be photographed on his left side."
TELEVISION_OPT_40e9_000B,TELEVISION_0ded_2239,"He had to have his last name on the list of all credits."
TELEVISION_OPT_9a40_000C,TELEVISION_0ded_2239,"He could not be hit very hard."
TELEVISION_OPT_f1a5_000D,TELEVISION_0ded_2239,"He could not be publicly insulted."
TELEVISION_OPT_078a_000A,TELEVISION_0ab0_2240,"The demand for comedy increased enormously in the 50s."
TELEVISION_OPT_1870_000B,TELEVISION_0ab0_2240,"Columbia Pictures released the shorts in a tape form."
TELEVISION_OPT_34f4_000C,TELEVISION_0ab0_2240,"The TV generation rediscovered them."
TELEVISION_OPT_ccaf_000D,TELEVISION_0ab0_2240,"Columbia Pictures sold the rights to their shorts to Warner Brothers."
TELEVISION_OPT_c6e8_000A,TELEVISION_330c_2241,"He was not allowed to change his hairstyle."
TELEVISION_OPT_616d_000B,TELEVISION_330c_2241,"He had to stop shouting."
TELEVISION_OPT_0271_000C,TELEVISION_330c_2241,"He had to stop playing his violin."
TELEVISION_OPT_ed46_000D,TELEVISION_330c_2241,"He was not allowed to hit Moe."
TELEVISION_OPT_c544_000A,TELEVISION_96bc_2242,"The Three Stooges Go Around the World in a Daze"
TELEVISION_OPT_589c_000B,TELEVISION_96bc_2242,"The Three Stooges New Adventures"
TELEVISION_OPT_265a_000C,TELEVISION_96bc_2242,"The Three Robonic Stooges"
TELEVISION_OPT_4608_000D,TELEVISION_96bc_2242,"The Three Bionic Stooges"
TELEVISION_OPT_fb4b_000A,TELEVISION_566e_2243,"He is the author of their authorized biography."
TELEVISION_OPT_b278_000B,TELEVISION_566e_2243,"He directed many of their full-length movies."
TELEVISION_OPT_d22f_000C,TELEVISION_566e_2243,"He was producer of many of their full-length movies."
TELEVISION_OPT_d698_000D,TELEVISION_566e_2243,"He is the only living descendant of any of the Stooges."
TELEVISION_OPT_86f5_000A,TELEVISION_0b9f_2244,"They made a computer game featuring the Stooges."
TELEVISION_OPT_cc15_000B,TELEVISION_0b9f_2244,"They released all of the Stooges shorts on the Internet."
TELEVISION_OPT_eacc_000C,TELEVISION_0b9f_2244,"They sponsored a Three Stooges Hall of Fame in Hollywood."
TELEVISION_OPT_03c5_000D,TELEVISION_0b9f_2244,"They made a computer database for all of the Stooges appearances."
TELEVISION_OPT_275d_000A,TELEVISION_4b06_2245,"Leah Remini"
TELEVISION_OPT_eee1_000B,TELEVISION_4b06_2245,"Denise Richards"
TELEVISION_OPT_9fbb_000C,TELEVISION_4b06_2245,"Bridgette Wilson"
TELEVISION_OPT_7827_000D,TELEVISION_4b06_2245,"Kelly Monoco"
TELEVISION_OPT_a345_000A,TELEVISION_f4d7_2246,Yes
TELEVISION_OPT_e382_000B,TELEVISION_f4d7_2246,No
TELEVISION_OPT_aad9_000A,TELEVISION_0385_2247,4
TELEVISION_OPT_8fcf_000B,TELEVISION_0385_2247,1
TELEVISION_OPT_2c11_000C,TELEVISION_0385_2247,5
TELEVISION_OPT_4031_000D,TELEVISION_0385_2247,6
TELEVISION_OPT_262d_000A,TELEVISION_b743_2248,Bulls
TELEVISION_OPT_acac_000B,TELEVISION_b743_2248,Surfers
TELEVISION_OPT_ac10_000C,TELEVISION_b743_2248,Tigers
TELEVISION_OPT_97bb_000D,TELEVISION_b743_2248,Broncos
TELEVISION_OPT_339a_000A,TELEVISION_b36a_2249,No
TELEVISION_OPT_7484_000B,TELEVISION_b36a_2249,Yes
TELEVISION_OPT_e5d7_000A,TELEVISION_9df1_2250,NBC
TELEVISION_OPT_fe51_000B,TELEVISION_9df1_2250,ABC
TELEVISION_OPT_6037_000C,TELEVISION_9df1_2250,CBS
TELEVISION_OPT_a08e_000D,TELEVISION_9df1_2250,Dumont
TELEVISION_OPT_efa4_000A,TELEVISION_6acb_2251,"September 12, 1980 - September 27, 1984"
TELEVISION_OPT_3bf8_000B,TELEVISION_6acb_2251,"September 20, 1977 - September 27, 1984."
TELEVISION_OPT_9ba4_000C,TELEVISION_6acb_2251,"February 11, 1977 - September  13, 1986"
TELEVISION_OPT_e062_000D,TELEVISION_6acb_2251,"September 20, 1977 - September 13 , 1982"
TELEVISION_OPT_8b87_000A,TELEVISION_ed83_2252,SKG
TELEVISION_OPT_290f_000B,TELEVISION_ed83_2252,MTM
TELEVISION_OPT_77d0_000C,TELEVISION_ed83_2252,"World Wide Pants"
TELEVISION_OPT_b71e_000D,TELEVISION_ed83_2252,Miramar
TELEVISION_OPT_af3e_000A,TELEVISION_9932_2253,"Gene Reynolds"
TELEVISION_OPT_53dc_000B,TELEVISION_9932_2253,"Norman Lear"
TELEVISION_OPT_c33f_000C,TELEVISION_9932_2253,"James Burns"
